2026-05-30 23:25:40 [warning  ] playwright.cdp_connect_failed_fallback_launch cdp_url=http://100.84.151.109:9223 error=BrowserType.connect_over_cdp: Timeout 30000ms exceeded.
Call log:
  - <ws preparing> retrieving websocket url from http://100.84.151.109:9223

2026-05-30 23:25:40 [info     ] gumtree.playwright.fetch       url=https://www.gumtree.com/for-sale?q=mesh+airflow+case&max_price=350&min_price=1&sort=date&distance=nationwide
2026-05-30 23:25:40 [error    ] gumtree.playwright.error       error=Page.goto: net::ERR_NETWORK_CHANGED at https://www.gumtree.com/for-sale?q=mesh+airflow+case&max_price=350&min_price=1&sort=date&distance=nationwide
Call log:
  - navigating to "https://www.gumtree.com/for-sale?q=mesh+airflow+case&max_price=350&min_price=1&sort=date&distance=nationwide", waiting until "domcontentloaded"
 term=mesh airflow case
2026-05-30 23:25:40 [info     ] gumtree.playwright.done        total=0
[scraper] eBay 'desktop pcs lot': 0 found, 0 new (total 86)
2026-05-30 23:25:47 [warning  ] playwright.cdp_connect_failed_fallback_launch cdp_url=http://100.84.151.109:9223 error=BrowserType.connect_over_cdp: Timeout 30000ms exceeded.
Call log:
  - <ws preparing> retrieving websocket url from http://100.84.151.109:9223

2026-05-30 23:25:47 [info     ] facebook.playwright.fetch      url=https://www.facebook.com/marketplace/london/search/?query=CPU%20cooler&minPrice=1&maxPrice=2500&exact=false
2026-05-30 23:25:48 [info     ] facebook.playwright.done       total=0
2026-05-30 23:25:48 [info     ] facebook.playwright.cookies_loaded count=8
2026-05-30 23:25:55 [warning  ] playwright.cdp_connect_failed_fallback_launch cdp_url=http://100.84.151.109:9223 error=BrowserType.connect_over_cdp: Timeout 30000ms exceeded.
Call log:
  - <ws preparing> retrieving websocket url from http://100.84.151.109:9223

2026-05-30 23:25:55 [info     ] gumtree.playwright.fetch       url=https://www.gumtree.com/for-sale?q=CPU+cooler&max_price=2500&min_price=1&sort=date&distance=nationwide
2026-05-30 23:26:01 [info     ] gumtree.playwright.cards       count=25 term=CPU cooler
2026-05-30 23:26:03 [info     ] gumtree.playwright.done        total=25
2026-05-30 23:26:06 [warning  ] playwright.cdp_connect_failed_fallback_launch cdp_url=http://100.84.151.109:9223 error=BrowserType.connect_over_cdp: Timeout 30000ms exceeded.
Call log:
  - <ws preparing> retrieving websocket url from http://100.84.151.109:9223

2026-05-30 23:26:06 [info     ] gumtree.playwright.fetch       url=https://www.gumtree.com/for-sale?q=gaming+headset&max_price=80&min_price=1&sort=date&distance=nationwide
2026-05-30 23:26:10 [warning  ] playwright.cdp_connect_failed_fallback_launch cdp_url=http://100.84.151.109:9223 error=BrowserType.connect_over_cdp: Timeout 30000ms exceeded.
Call log:
  - <ws preparing> retrieving websocket url from http://100.84.151.109:9223

2026-05-30 23:26:10 [info     ] gumtree.playwright.fetch       url=https://www.gumtree.com/for-sale?q=high+airflow+gaming+case&max_price=350&min_price=1&sort=date&distance=nationwide
2026-05-30 23:26:11 [info     ] gumtree.playwright.cards       count=25 term=gaming headset
2026-05-30 23:26:15 [info     ] gumtree.playwright.done        total=25
2026-05-30 23:26:15 [info     ] facebook.playwright.cookies_loaded count=8
2026-05-30 23:26:17 [info     ] gumtree.playwright.cards       count=3 term=high airflow gaming case
2026-05-30 23:26:17 [info     ] gumtree.playwright.done        total=3
2026-05-30 23:26:18 [warning  ] playwright.cdp_connect_failed_fallback_launch cdp_url=http://100.84.151.109:9223 error=BrowserType.connect_over_cdp: Timeout 30000ms exceeded.
Call log:
  - <ws preparing> retrieving websocket url from http://100.84.151.109:9223

2026-05-30 23:26:18 [info     ] facebook.playwright.fetch      url=https://www.facebook.com/marketplace/london/search/?query=RGB%20fans&minPrice=1&maxPrice=2500&exact=false
2026-05-30 23:26:19 [info     ] facebook.playwright.done       total=0
2026-05-30 23:26:33 [warning  ] playwright.cdp_connect_failed_fallback_launch cdp_url=http://100.84.151.109:9223 error=BrowserType.connect_over_cdp: Timeout 30000ms exceeded.
Call log:
  - <ws preparing> retrieving websocket url from http://100.84.151.109:9223

2026-05-30 23:26:34 [info     ] gumtree.playwright.fetch       url=https://www.gumtree.com/for-sale?q=RGB+fans&max_price=2500&min_price=1&sort=date&distance=nationwide
2026-05-30 23:26:39 [info     ] gumtree.playwright.cards       count=25 term=RGB fans
2026-05-30 23:26:41 [info     ] gumtree.playwright.done        total=25
2026-05-30 23:26:42 [info     ] upgrade_parts_swarm.done       alibaba=0 aliexpress=0 amazon=0 bh=4 box=0 ebay_buy=12 ebay_sold=12 errors=0 overclockers=0 scan=0 temu=0 updated=12
2026-05-30 23:26:47 [warning  ] playwright.cdp_connect_failed_fallback_launch cdp_url=http://100.84.151.109:9223 error=BrowserType.connect_over_cdp: Timeout 30000ms exceeded.
Call log:
  - <ws preparing> retrieving websocket url from http://100.84.151.109:9223

2026-05-30 23:26:48 [info     ] gumtree.playwright.fetch       url=https://www.gumtree.com/for-sale?q=premium+aluminum+pc+case&max_price=350&min_price=1&sort=date&distance=nationwide
2026-05-30 23:26:49 [warning  ] playwright.cdp_connect_failed_fallback_launch cdp_url=http://100.84.151.109:9223 error=BrowserType.connect_over_cdp: Timeout 30000ms exceeded.
Call log:
  - <ws preparing> retrieving websocket url from http://100.84.151.109:9223

2026-05-30 23:26:49 [info     ] facebook.playwright.fetch      url=https://www.facebook.com/marketplace/london/search/?query=gaming%20headset&minPrice=1&maxPrice=80&exact=false
2026-05-30 23:26:50 [info     ] facebook.playwright.done       total=0
2026-05-30 23:26:53 [info     ] accessories.playwright.deferred reason=antibot_preflight_incomplete source=Temu term=gaming headset
2026-05-30 23:26:53 [info     ] accessories.playwright.deferred reason=antibot_preflight_incomplete source=AliExpress term=gaming headset
2026-05-30 23:26:53 [info     ] accessories.playwright.deferred reason=antibot_preflight_incomplete source=Alibaba term=gaming headset
2026-05-30 23:26:53 [info     ] gumtree.playwright.cards       count=3 term=premium aluminum pc case
2026-05-30 23:26:54 [info     ] gumtree.playwright.done        total=3
2026-05-30 23:27:24 [warning  ] playwright.cdp_connect_failed_fallback_launch cdp_url=http://100.84.151.109:9223 error=BrowserType.connect_over_cdp: Timeout 30000ms exceeded.
Call log:
  - <ws preparing> retrieving websocket url from http://100.84.151.109:9223

2026-05-30 23:27:24 [info     ] gumtree.playwright.fetch       url=https://www.gumtree.com/for-sale?q=luxury+gaming+case&max_price=350&min_price=1&sort=date&distance=nationwide
2026-05-30 23:27:29 [info     ] gumtree.playwright.cards       count=20 term=luxury gaming case
[scraper] eBay 'pc tower': 0 found, 0 new (total 86)
2026-05-30 23:27:32 [info     ] gumtree.playwright.done        total=20
2026-05-30 23:27:39 [warning  ] playwright.cdp_connect_failed_fallback_launch cdp_url=http://100.84.151.109:9223 error=BrowserType.connect_over_cdp: Timeout 30000ms exceeded.
Call log:
  - <ws preparing> retrieving websocket url from http://100.84.151.109:9223

2026-05-30 23:27:39 [info     ] gumtree.playwright.fetch       url=https://www.gumtree.com/for-sale?q=usb+microphone&max_price=80&min_price=1&sort=date&distance=nationwide
2026-05-30 23:27:45 [info     ] gumtree.playwright.cards       count=25 term=usb microphone
2026-05-30 23:27:47 [info     ] gumtree.playwright.done        total=25
2026-05-30 23:27:47 [info     ] facebook.playwright.cookies_loaded count=8
2026-05-30 23:28:02 [warning  ] playwright.cdp_connect_failed_fallback_launch cdp_url=http://100.84.151.109:9223 error=BrowserType.connect_over_cdp: Timeout 30000ms exceeded.
Call log:
  - <ws preparing> retrieving websocket url from http://100.84.151.109:9223

2026-05-30 23:28:02 [info     ] gumtree.playwright.fetch       url=https://www.gumtree.com/for-sale?q=white+fish+tank+case&max_price=350&min_price=1&sort=date&distance=nationwide
2026-05-30 23:28:07 [info     ] gumtree.playwright.cards       count=1 term=white fish tank case
2026-05-30 23:28:08 [info     ] gumtree.playwright.done        total=1
2026-05-30 23:28:17 [warning  ] playwright.cdp_connect_failed_fallback_launch cdp_url=http://100.84.151.109:9223 error=BrowserType.connect_over_cdp: Timeout 30000ms exceeded.
Call log:
  - <ws preparing> retrieving websocket url from http://100.84.151.109:9223

2026-05-30 23:28:17 [info     ] facebook.playwright.fetch      url=https://www.facebook.com/marketplace/london/search/?query=usb%20microphone&minPrice=1&maxPrice=80&exact=false
2026-05-30 23:28:18 [info     ] facebook.playwright.done       total=0
INFO:     100.101.209.68:45318 - "HEAD /api/preflight/antibot/ HTTP/1.1" 307 Temporary Redirect
2026-05-30 23:28:21 [info     ] accessories.playwright.deferred reason=antibot_preflight_incomplete source=Temu term=usb microphone
2026-05-30 23:28:21 [info     ] accessories.playwright.deferred reason=antibot_preflight_incomplete source=AliExpress term=usb microphone
2026-05-30 23:28:21 [info     ] accessories.playwright.deferred reason=antibot_preflight_incomplete source=Alibaba term=usb microphone
2026-05-30 23:28:38 [warning  ] playwright.cdp_connect_failed_fallback_launch cdp_url=http://100.84.151.109:9223 error=BrowserType.connect_over_cdp: Timeout 30000ms exceeded.
Call log:
  - <ws preparing> retrieving websocket url from http://100.84.151.109:9223

2026-05-30 23:28:38 [info     ] gumtree.playwright.fetch       url=https://www.gumtree.com/for-sale?q=white+rgb+case&max_price=350&min_price=1&sort=date&distance=nationwide
2026-05-30 23:28:42 [info     ] gumtree.playwright.cards       count=7 term=white rgb case
2026-05-30 23:28:45 [info     ] gumtree.playwright.done        total=7
2026-05-30 23:28:58 [warning  ] playwright.cdp_connect_failed_fallback_launch cdp_url=http://100.84.151.109:9223 error=BrowserType.connect_over_cdp: Timeout 30000ms exceeded.
Call log:
  - <ws preparing> retrieving websocket url from http://100.84.151.109:9223

2026-05-30 23:28:58 [info     ] gumtree.playwright.fetch       url=https://www.gumtree.com/for-sale?q=pc+speakers&max_price=80&min_price=1&sort=date&distance=nationwide
2026-05-30 23:29:04 [info     ] gumtree.playwright.cards       count=25 term=pc speakers
2026-05-30 23:29:06 [info     ] gumtree.playwright.done        total=25
2026-05-30 23:29:06 [info     ] facebook.playwright.cookies_loaded count=8
2026-05-30 23:29:15 [warning  ] playwright.cdp_connect_failed_fallback_launch cdp_url=http://100.84.151.109:9223 error=BrowserType.connect_over_cdp: Timeout 30000ms exceeded.
Call log:
  - <ws preparing> retrieving websocket url from http://100.84.151.109:9223

2026-05-30 23:29:15 [info     ] gumtree.playwright.fetch       url=https://www.gumtree.com/for-sale?q=micro+atx+fish+tank&max_price=350&min_price=1&sort=date&distance=nationwide
[scraper] eBay 'pc tower no graphics': 0 found, 0 new (total 86)
2026-05-30 23:29:28 [warning  ] gumtree.playwright.no_listings page_title=Micro atx fish tank | Stuff for Sale - Gumtree term=micro atx fish tank
2026-05-30 23:29:28 [info     ] gumtree.playwright.done        total=0
2026-05-30 23:29:37 [warning  ] playwright.cdp_connect_failed_fallback_launch cdp_url=http://100.84.151.109:9223 error=BrowserType.connect_over_cdp: Timeout 30000ms exceeded.
Call log:
  - <ws preparing> retrieving websocket url from http://100.84.151.109:9223

2026-05-30 23:29:37 [info     ] facebook.playwright.fetch      url=https://www.facebook.com/marketplace/london/search/?query=pc%20speakers&minPrice=1&maxPrice=80&exact=false
2026-05-30 23:29:37 [info     ] facebook.playwright.done       total=0
2026-05-30 23:29:41 [info     ] accessories.playwright.deferred reason=antibot_preflight_incomplete source=Temu term=pc speakers
2026-05-30 23:29:41 [info     ] accessories.playwright.deferred reason=antibot_preflight_incomplete source=AliExpress term=pc speakers
2026-05-30 23:29:41 [info     ] accessories.playwright.deferred reason=antibot_preflight_incomplete source=Alibaba term=pc speakers
2026-05-30 23:29:59 [warning  ] playwright.cdp_connect_failed_fallback_launch cdp_url=http://100.84.151.109:9223 error=BrowserType.connect_over_cdp: Timeout 30000ms exceeded.
Call log:
  - <ws preparing> retrieving websocket url from http://100.84.151.109:9223

2026-05-30 23:29:59 [info     ] gumtree.playwright.fetch       url=https://www.gumtree.com/for-sale?q=compact+gaming+case&max_price=350&min_price=1&sort=date&distance=nationwide
2026-05-30 23:30:05 [info     ] gumtree.playwright.cards       count=20 term=compact gaming case
2026-05-30 23:30:07 [info     ] gumtree.playwright.done        total=20
2026-05-30 23:30:16 [warning  ] playwright.cdp_connect_failed_fallback_launch cdp_url=http://100.84.151.109:9223 error=BrowserType.connect_over_cdp: Timeout 30000ms exceeded.
Call log:
  - <ws preparing> retrieving websocket url from http://100.84.151.109:9223

2026-05-30 23:30:16 [info     ] gumtree.playwright.fetch       url=https://www.gumtree.com/for-sale?q=gaming+controller&max_price=80&min_price=1&sort=date&distance=nationwide
2026-05-30 23:30:23 [info     ] gumtree.playwright.cards       count=25 term=gaming controller
2026-05-30 23:30:25 [info     ] gumtree.playwright.done        total=25
2026-05-30 23:30:25 [info     ] facebook.playwright.cookies_loaded count=8
2026-05-30 23:30:37 [warning  ] playwright.cdp_connect_failed_fallback_launch cdp_url=http://100.84.151.109:9223 error=BrowserType.connect_over_cdp: Timeout 30000ms exceeded.
Call log:
  - <ws preparing> retrieving websocket url from http://100.84.151.109:9223

2026-05-30 23:30:37 [info     ] gumtree.playwright.fetch       url=https://www.gumtree.com/for-sale?q=cyberpunk+pc+case&max_price=350&min_price=1&sort=date&distance=nationwide
2026-05-30 23:30:51 [warning  ] gumtree.playwright.no_listings page_title=Cyberpunk pc case | Stuff for Sale - Gumtree term=cyberpunk pc case
2026-05-30 23:30:51 [info     ] gumtree.playwright.done        total=0
2026-05-30 23:30:55 [warning  ] playwright.cdp_connect_failed_fallback_launch cdp_url=http://100.84.151.109:9223 error=BrowserType.connect_over_cdp: Timeout 30000ms exceeded.
Call log:
  - <ws preparing> retrieving websocket url from http://100.84.151.109:9223

2026-05-30 23:30:55 [info     ] facebook.playwright.fetch      url=https://www.facebook.com/marketplace/london/search/?query=gaming%20controller&minPrice=1&maxPrice=80&exact=false
2026-05-30 23:30:56 [info     ] facebook.playwright.done       total=0
2026-05-30 23:30:59 [info     ] accessories.playwright.deferred reason=antibot_preflight_incomplete source=Temu term=gaming controller
2026-05-30 23:30:59 [info     ] accessories.playwright.deferred reason=antibot_preflight_incomplete source=AliExpress term=gaming controller
2026-05-30 23:30:59 [info     ] accessories.playwright.deferred reason=antibot_preflight_incomplete source=Alibaba term=gaming controller
[scraper] eBay 'pc tower no storage': 0 found, 0 new (total 86)
2026-05-30 23:31:21 [warning  ] playwright.cdp_connect_failed_fallback_launch cdp_url=http://100.84.151.109:9223 error=BrowserType.connect_over_cdp: Timeout 30000ms exceeded.
Call log:
  - <ws preparing> retrieving websocket url from http://100.84.151.109:9223

2026-05-30 23:31:21 [info     ] gumtree.playwright.fetch       url=https://www.gumtree.com/for-sale?q=futuristic+gaming+case&max_price=350&min_price=1&sort=date&distance=nationwide
2026-05-30 23:31:27 [info     ] gumtree.playwright.cards       count=20 term=futuristic gaming case
2026-05-30 23:31:29 [info     ] gumtree.playwright.done        total=20
2026-05-30 23:31:34 [warning  ] playwright.cdp_connect_failed_fallback_launch cdp_url=http://100.84.151.109:9223 error=BrowserType.connect_over_cdp: Timeout 30000ms exceeded.
Call log:
  - <ws preparing> retrieving websocket url from http://100.84.151.109:9223

2026-05-30 23:31:34 [info     ] gumtree.playwright.fetch       url=https://www.gumtree.com/for-sale?q=24+inch+monitor&max_price=80&min_price=1&sort=date&distance=nationwide
2026-05-30 23:31:40 [info     ] gumtree.playwright.cards       count=25 term=24 inch monitor
2026-05-30 23:31:42 [info     ] gumtree.playwright.done        total=25
2026-05-30 23:31:42 [info     ] facebook.playwright.cookies_loaded count=8
2026-05-30 23:31:56 [warning  ] source.retry.partial           retried_terms=20 source=eBay UK still_failed_terms=9
2026-05-30 23:31:56 [info     ] source.done                    found=183 gems=0 source=eBay UK
2026-05-30 23:32:00 [warning  ] playwright.cdp_connect_failed_fallback_launch cdp_url=http://100.84.151.109:9223 error=BrowserType.connect_over_cdp: Timeout 30000ms exceeded.
Call log:
  - <ws preparing> retrieving websocket url from http://100.84.151.109:9223

2026-05-30 23:32:00 [info     ] gumtree.playwright.fetch       url=https://www.gumtree.com/for-sale?q=federation+command+build&max_price=350&min_price=1&sort=date&distance=nationwide
