category,rank,asin,bestseller_title,bestseller_url,captured_at,audit_reason,marketplace_listing_id,marketplace_category,marketplace_cpk,marketplace_cpk_identity_category,marketplace_title
motherboard,88,B0D86CPN5J,Binghe PN532 NFC RFID V3 Module - 2Pcs NXP PN532 NFC Module with S50 White Card Key Card - I2C/SPI/HSU Interface - Compatible,https://www.amazon.co.uk/Binghe-Interface-Compatible-Arduino-Raspberry/dp/B0D86CPN5J/ref=zg_bs_g_430512031_d_sccl_88/524-3698123-6031407,2026-09-25 11:37:31.845540,No exact ASIN listing found in current Amazon marketplace scores,,,,,
motherboard,88,B0D86CPN5J,Binghe PN532 NFC RFID V3 Module - 2Pcs NXP PN532 NFC Module with S50 White Card Key Card - I2C/SPI/HSU Interface - Compatible,https://www.amazon.co.uk/Binghe-Interface-Compatible-Arduino-Raspberry/dp/B0D86CPN5J/ref=zg_bs_g_430512031_d_sccl_88/525-2893768-2677554,2026-09-25 12:56:34.369462,No exact ASIN listing found in current Amazon marketplace scores,,,,,
motherboard,90,B0DLWGVXCS,"Waveshare ESP32-S3 Wi-Fi Development Board with ESP32-S3-WROOM-1 Series Module, 240MHz Dual Core Processor, 512KB SRAM, 8MB P",https://www.amazon.co.uk/Waveshare-Development-ESP32-S3-WROOM-1-Processor-Connector/dp/B0DLWGVXCS/ref=zg_bs_g_430512031_d_sccl_90/524-3698123-6031407,2026-09-25 11:37:31.845542,No exact ASIN listing found in current Amazon marketplace scores,,,,,
motherboard,90,B0DLWGVXCS,"Waveshare ESP32-S3 Wi-Fi Development Board with ESP32-S3-WROOM-1 Series Module, 240MHz Dual Core Processor, 512KB SRAM, 8MB P",https://www.amazon.co.uk/Waveshare-Development-ESP32-S3-WROOM-1-Processor-Connector/dp/B0DLWGVXCS/ref=zg_bs_g_430512031_d_sccl_90/525-2893768-2677554,2026-09-25 12:56:34.369463,No exact ASIN listing found in current Amazon marketplace scores,,,,,
motherboard,92,B0CXT1Z2WD,DollaTek ESP32-S3-DevKitC-1 Development Board with ESP32-S3-WROOM-1-N16R8 Module (Soldering) 6M External Flash Expansion 8M P,https://www.amazon.co.uk/DollaTek-ESP32-S3-DevKitC-1-Development-ESP32-S3-WROOM-1-N16R8-Compatible/dp/B0CXT1Z2WD/ref=zg_bs_g_430512031_d_sccl_92/524-3698123-6031407,2026-09-25 11:37:31.845543,No exact ASIN listing found in current Amazon marketplace scores,,,,,
motherboard,92,B0CXT1Z2WD,DollaTek ESP32-S3-DevKitC-1 Development Board with ESP32-S3-WROOM-1-N16R8 Module (Soldering) 6M External Flash Expansion 8M P,https://www.amazon.co.uk/DollaTek-ESP32-S3-DevKitC-1-Development-ESP32-S3-WROOM-1-N16R8-Compatible/dp/B0CXT1Z2WD/ref=zg_bs_g_430512031_d_sccl_92/525-2893768-2677554,2026-09-25 12:56:34.369464,No exact ASIN listing found in current Amazon marketplace scores,,,,,
motherboard,94,B01M1KIEYB,MMOBIEL Molybdenum Cutting Wire Gold 0.08mm 100m/329ft Great for LCD front Glass Seperation,https://www.amazon.co.uk/MMOBIEL-Molybdenum-Professional-LCD-Seperation-Dissection/dp/B01M1KIEYB/ref=zg_bs_g_430512031_d_sccl_94/524-3698123-6031407,2026-09-25 11:37:31.845545,No exact ASIN listing found in current Amazon marketplace scores,,,,,
motherboard,94,B01M1KIEYB,MMOBIEL Molybdenum Cutting Wire Gold 0.08mm 100m/329ft Great for LCD front Glass Seperation,https://www.amazon.co.uk/MMOBIEL-Molybdenum-Professional-LCD-Seperation-Dissection/dp/B01M1KIEYB/ref=zg_bs_g_430512031_d_sccl_94/525-2893768-2677554,2026-09-25 12:56:34.369466,No exact ASIN listing found in current Amazon marketplace scores,,,,,
motherboard,95,B0GL6V276Z,"GL.iNet Fingerbot Remote Power Control for Comet series KVM | Remote power control from full shutdown, no on-site access need",https://www.amazon.co.uk/GL-iNet-Fingerbot-Remote-Power-Control/dp/B0GL6V276Z/ref=zg_bs_g_430512031_d_sccl_95/524-3698123-6031407,2026-09-25 11:37:31.845546,No exact ASIN listing found in current Amazon marketplace scores,,,,,
motherboard,95,B0GL6V276Z,"GL.iNet Fingerbot Remote Power Control for Comet series KVM | Remote power control from full shutdown, no on-site access need",https://www.amazon.co.uk/GL-iNet-Fingerbot-Remote-Power-Control/dp/B0GL6V276Z/ref=zg_bs_g_430512031_d_sccl_95/525-2893768-2677554,2026-09-25 12:56:34.369467,No exact ASIN listing found in current Amazon marketplace scores,,,,,
motherboard,96,B0GV4GJBS4,"Waveshare ESP32-C6 2.16inch AMOLED Display Touch Screen Development Board, 480 x 480 Resolution, 16.7M Color, Supports Dual M",https://www.amazon.co.uk/Waveshare-ESP32-C6-Development-Resolution-Microphones/dp/B0GV4GJBS4/ref=zg_bs_g_430512031_d_sccl_96/524-3698123-6031407,2026-09-25 11:37:31.845546,No exact ASIN listing found in current Amazon marketplace scores,,,,,
motherboard,96,B0GV4GJBS4,"Waveshare ESP32-C6 2.16inch AMOLED Display Touch Screen Development Board, 480 x 480 Resolution, 16.7M Color, Supports Dual M",https://www.amazon.co.uk/Waveshare-ESP32-C6-Development-Resolution-Microphones/dp/B0GV4GJBS4/ref=zg_bs_g_430512031_d_sccl_96/525-2893768-2677554,2026-09-25 12:56:34.369467,No exact ASIN listing found in current Amazon marketplace scores,,,,,
motherboard,97,B0DD7BYCG4,"4 in 1 Protective Case Set for Flipper Zero Device and Wi-Fi Dev Board V1 ESP32-S2, Cover Set Accessories for Flipper Zero Wi",https://www.amazon.co.uk/Protective-Flipper-Device-ESP32-S2-Accessories/dp/B0DD7BYCG4/ref=zg_bs_g_430512031_d_sccl_97/524-3698123-6031407,2026-09-25 11:37:31.845547,No exact ASIN listing found in current Amazon marketplace scores,,,,,
motherboard,97,B0DD7BYCG4,"4 in 1 Protective Case Set for Flipper Zero Device and Wi-Fi Dev Board V1 ESP32-S2, Cover Set Accessories for Flipper Zero Wi",https://www.amazon.co.uk/Protective-Flipper-Device-ESP32-S2-Accessories/dp/B0DD7BYCG4/ref=zg_bs_g_430512031_d_sccl_97/525-2893768-2677554,2026-09-25 12:56:34.369468,No exact ASIN listing found in current Amazon marketplace scores,,,,,
motherboard,98,B0DPMRBJVC,"ASUS ROG Strix B860-I Gaming WiFi, Mini-iTX Motherboard, Advanced AI Ready, 10+1+2+1 Power Stages, DDR5, PCIe 5.0, Two M.2 Sl",https://www.amazon.co.uk/ASUS-Mini-iTX-Motherboard-Advanced-Networking/dp/B0DPMRBJVC/ref=zg_bs_g_430512031_d_sccl_98/524-3698123-6031407,2026-09-25 11:37:31.845548,No exact ASIN listing found in current Amazon marketplace scores,,,,,
motherboard,98,B0DPMRBJVC,"ASUS ROG Strix B860-I Gaming WiFi, Mini-iTX Motherboard, Advanced AI Ready, 10+1+2+1 Power Stages, DDR5, PCIe 5.0, Two M.2 Sl",https://www.amazon.co.uk/ASUS-Mini-iTX-Motherboard-Advanced-Networking/dp/B0DPMRBJVC/ref=zg_bs_g_430512031_d_sccl_98/525-2893768-2677554,2026-09-25 12:56:34.369469,No exact ASIN listing found in current Amazon marketplace scores,,,,,
motherboard,100,B0DSQS643T,ASRock B860M Pro RS DDR5 PCIe 5.0 Micro-ATX Motherboard,https://www.amazon.co.uk/ASRock-B860M-DDR5-Micro-ATX-Motherboard/dp/B0DSQS643T/ref=zg_bs_g_430512031_d_sccl_100/524-3698123-6031407,2026-09-25 11:37:31.845549,No exact ASIN listing found in current Amazon marketplace scores,,,,,
motherboard,100,B0DSQS643T,ASRock B860M Pro RS DDR5 PCIe 5.0 Micro-ATX Motherboard,https://www.amazon.co.uk/ASRock-B860M-DDR5-Micro-ATX-Motherboard/dp/B0DSQS643T/ref=zg_bs_g_430512031_d_sccl_100/525-2893768-2677554,2026-09-25 12:56:34.369470,No exact ASIN listing found in current Amazon marketplace scores,,,,,
psu,5,B0FDKWQZVX,Binamao 12V 1.25A 15W Power Supply Charger Compatible with Echo Dot (3rd/4th/5th Gen) Echo Dot with 3/4 Gen Echo Dot Kids Edi,https://www.amazon.co.uk/Binamao-1-25A-Supply-Charger-Compatible-White/dp/B0FDKWQZVX/ref=zg_bs_g_430514031_d_sccl_5/524-3698123-6031407,2026-09-25 11:37:58.141194,No exact ASIN listing found in current Amazon marketplace scores,,,,,
psu,5,B0FDKWQZVX,Binamao 12V 1.25A 15W Power Supply Charger Compatible with Echo Dot (3rd/4th/5th Gen) Echo Dot with 3/4 Gen Echo Dot Kids Edi,https://www.amazon.co.uk/Binamao-1-25A-Supply-Charger-Compatible-White/dp/B0FDKWQZVX/ref=zg_bs_g_430514031_d_sccl_5/525-2893768-2677554,2026-09-25 12:57:07.130300,No exact ASIN listing found in current Amazon marketplace scores,,,,,
psu,9,B0FV7Z8T8V,15W Power Supply Charger 12V 1.25A for Alexa Echo Dot 3rd 4th 5th Gen 2M | 2M 4.0*1.7mm Cable Adapter Replacement for Kids Ed,https://www.amazon.co.uk/Supply-Charger-Adapter-Replacement-Charging-white/dp/B0FV7Z8T8V/ref=zg_bs_g_430514031_d_sccl_9/524-3698123-6031407,2026-09-25 11:37:58.141197,No exact ASIN listing found in current Amazon marketplace scores,,,,,
psu,9,B0FV7Z8T8V,15W Power Supply Charger 12V 1.25A for Alexa Echo Dot 3rd 4th 5th Gen 2M | 2M 4.0*1.7mm Cable Adapter Replacement for Kids Ed,https://www.amazon.co.uk/Supply-Charger-Adapter-Replacement-Charging-white/dp/B0FV7Z8T8V/ref=zg_bs_g_430514031_d_sccl_9/525-2893768-2677554,2026-09-25 12:57:07.130305,No exact ASIN listing found in current Amazon marketplace scores,,,,,
psu,11,B0CZS68JBS,"JUSTOP Black 650W PSU, ATX Switching Power Supply, Computer Desktop PC, With 120mm Fan, 8-Pin 12V, 6+2 Pin PCI-E, 6x SATA (65",https://www.amazon.co.uk/JUSTOP-Switching-Supply-Computer-Desktop/dp/B0CZS68JBS/ref=zg_bs_g_430514031_d_sccl_11/524-3698123-6031407,2026-09-25 11:37:58.141198,No exact ASIN listing found in current Amazon marketplace scores,,,,,
psu,11,B0CZS68JBS,"JUSTOP Black 650W PSU, ATX Switching Power Supply, Computer Desktop PC, With 120mm Fan, 8-Pin 12V, 6+2 Pin PCI-E, 6x SATA (65",https://www.amazon.co.uk/JUSTOP-Switching-Supply-Computer-Desktop/dp/B0CZS68JBS/ref=zg_bs_g_430514031_d_sccl_11/525-2893768-2677554,2026-09-25 12:57:07.130307,No exact ASIN listing found in current Amazon marketplace scores,,,,,
psu,12,B0G2YBB3ML,"15W Power Supply Charger for Echo Dot 3rd 4th 5th Gen, 12V 1.25A Power Adapter Replacement Cable 2M, Compatible with Echo Sho",https://www.amazon.co.uk/Supply-Charger-Adapter-Replacement-Compatible/dp/B0G2YBB3ML/ref=zg_bs_g_430514031_d_sccl_12/524-3698123-6031407,2026-09-25 11:37:58.141199,No exact ASIN listing found in current Amazon marketplace scores,,,,,
psu,12,B0G2YBB3ML,"15W Power Supply Charger for Echo Dot 3rd 4th 5th Gen, 12V 1.25A Power Adapter Replacement Cable 2M, Compatible with Echo Sho",https://www.amazon.co.uk/Supply-Charger-Adapter-Replacement-Compatible/dp/B0G2YBB3ML/ref=zg_bs_g_430514031_d_sccl_12/525-2893768-2677554,2026-09-25 12:57:07.130309,No exact ASIN listing found in current Amazon marketplace scores,,,,,
psu,14,B07XBF3P15,"GeeekPi USB-C Power Supply UK Plug for Raspberry Pi 4 With On/Off Switch,5V 3.6A Type C PSU with Micro USB Adapter for Raspbe",https://www.amazon.co.uk/GeeekPi-Raspberry-Supply-Charger-Adapter/dp/B07XBF3P15/ref=zg_bs_g_430514031_d_sccl_14/524-3698123-6031407,2026-09-25 11:37:58.141200,No exact ASIN listing found in current Amazon marketplace scores,,,,,
psu,14,B07XBF3P15,"GeeekPi USB-C Power Supply UK Plug for Raspberry Pi 4 With On/Off Switch,5V 3.6A Type C PSU with Micro USB Adapter for Raspbe",https://www.amazon.co.uk/GeeekPi-Raspberry-Supply-Charger-Adapter/dp/B07XBF3P15/ref=zg_bs_g_430514031_d_sccl_14/525-2893768-2677554,2026-09-25 12:57:07.130311,No exact ASIN listing found in current Amazon marketplace scores,,,,,
psu,18,B0CQ1Q18HX,"GeeekPi USB-C Power Supply UK Plug for Raspberry Pi 5, 27W 5V 5A Type C PSU, PD 27W Power Adapter for Raspberry Pi 5 4GB/8GB/",https://www.amazon.co.uk/GeeekPi-Raspberry-5A-PSU-Adapter/dp/B0CQ1Q18HX/ref=zg_bs_g_430514031_d_sccl_18/524-3698123-6031407,2026-09-25 11:37:58.141203,No exact ASIN listing found in current Amazon marketplace scores,,,,,
psu,18,B0CQ1Q18HX,"GeeekPi USB-C Power Supply UK Plug for Raspberry Pi 5, 27W 5V 5A Type C PSU, PD 27W Power Adapter for Raspberry Pi 5 4GB/8GB/",https://www.amazon.co.uk/GeeekPi-Raspberry-5A-PSU-Adapter/dp/B0CQ1Q18HX/ref=zg_bs_g_430514031_d_sccl_18/525-2893768-2677554,2026-09-25 12:57:07.130316,No exact ASIN listing found in current Amazon marketplace scores,,,,,
psu,23,B0H1CT9MCN,USB-C Power Supply for Raspberry Pi 4 Charger With On Off Switch 5V 3.6A | 18W Type C PSU with Micro USB Adapter UK Plug Comp,https://www.amazon.co.uk/Power-Supply-Raspberry-Charger-Switch-Black/dp/B0H1CT9MCN/ref=zg_bs_g_430514031_d_sccl_23/524-3698123-6031407,2026-09-25 11:37:58.141207,No exact ASIN listing found in current Amazon marketplace scores,,,,,
psu,23,B0H1CT9MCN,USB-C Power Supply for Raspberry Pi 4 Charger With On Off Switch 5V 3.6A | 18W Type C PSU with Micro USB Adapter UK Plug Comp,https://www.amazon.co.uk/Power-Supply-Raspberry-Charger-Switch-Black/dp/B0H1CT9MCN/ref=zg_bs_g_430514031_d_sccl_23/525-2893768-2677554,2026-09-25 12:57:07.130323,No exact ASIN listing found in current Amazon marketplace scores,,,,,
psu,24,B0D12H1N4L,iRasptek 27W 5.1V/5A USB-C PD Power Adapter for Raspberry Pi 5 （White）,https://www.amazon.co.uk/iRasptek-Raspberry-Supply-Adapter-%EF%BC%88White%EF%BC%89-White/dp/B0D12H1N4L/ref=zg_bs_g_430514031_d_sccl_24/524-3698123-6031407,2026-09-25 11:37:58.141208,No exact ASIN listing found in current Amazon marketplace scores,,,,,
psu,24,B0D12H1N4L,iRasptek 27W 5.1V/5A USB-C PD Power Adapter for Raspberry Pi 5 （White）,https://www.amazon.co.uk/iRasptek-Raspberry-Supply-Adapter-%EF%BC%88White%EF%BC%89-White/dp/B0D12H1N4L/ref=zg_bs_g_430514031_d_sccl_24/525-2893768-2677554,2026-09-25 12:57:07.130324,No exact ASIN listing found in current Amazon marketplace scores,,,,,
psu,27,B0FLF3PWPR,Replacement Power Supply Compatible with Virgin Media Hub 5 & Hub 5X Router - 12V 3A 36W AC Adapter Charger - UK Plug,https://www.amazon.co.uk/Replacement-Power-Supply-Virgin-Router-Black/dp/B0FLF3PWPR/ref=zg_bs_g_430514031_d_sccl_27/524-3698123-6031407,2026-09-25 11:37:58.141210,No exact ASIN listing found in current Amazon marketplace scores,,,,,
psu,27,B0FLF3PWPR,Replacement Power Supply Compatible with Virgin Media Hub 5 & Hub 5X Router - 12V 3A 36W AC Adapter Charger - UK Plug,https://www.amazon.co.uk/Replacement-Power-Supply-Virgin-Router-Black/dp/B0FLF3PWPR/ref=zg_bs_g_430514031_d_sccl_27/525-2893768-2677554,2026-09-25 12:57:07.130328,No exact ASIN listing found in current Amazon marketplace scores,,,,,
psu,28,B0DFW7D3P5,"Hafiuege 27W PD USB-C Power Supply Compatible with Raspberry Pi 5 | 27W 5V 5.1A Type C PSU, USB C Charger Uk Plug for Raspber",https://www.amazon.co.uk/Hafiuege-Raspberry-Supply%EF%BC%8C27W-Compatible-Electronic/dp/B0DFW7D3P5/ref=zg_bs_g_430514031_d_sccl_28/524-3698123-6031407,2026-09-25 11:37:58.141211,No exact ASIN listing found in current Amazon marketplace scores,,,,,
psu,28,B0DFW7D3P5,"Hafiuege 27W PD USB-C Power Supply Compatible with Raspberry Pi 5 | 27W 5V 5.1A Type C PSU, USB C Charger Uk Plug for Raspber",https://www.amazon.co.uk/Hafiuege-Raspberry-Supply%EF%BC%8C27W-Compatible-Electronic/dp/B0DFW7D3P5/ref=zg_bs_g_430514031_d_sccl_28/525-2893768-2677554,2026-09-25 12:57:07.130329,No exact ASIN listing found in current Amazon marketplace scores,,,,,
psu,31,B0BZPCQQTW,"Security-01 DC 9V 1.5A Power Supply, Plug 5.5mm x 2.1mm, Center Positive, for Exercise Bike",https://www.amazon.co.uk/Security-01-Positive-Arduino-Schwinn-Elliptical/dp/B0BZPCQQTW/ref=zg_bs_g_430514031_d_sccl_31/524-3698123-6031407,2026-09-25 11:37:58.141213,"Exact Amazon listing exists, but it has no durable CPK assignment",B0BZPCQQTW,,,,"DC 9V 1.5A Power Supply, Plug 5.5mm x 2.1mm, Center Positive, for Exercise Bike"
psu,31,B0BZPCQQTW,"Security-01 DC 9V 1.5A Power Supply, Plug 5.5mm x 2.1mm, Center Positive, for Exercise Bike",https://www.amazon.co.uk/Security-01-Positive-Arduino-Schwinn-Elliptical/dp/B0BZPCQQTW/ref=zg_bs_g_430514031_d_sccl_31/525-2893768-2677554,2026-09-25 12:57:07.130333,"Exact Amazon listing exists, but it has no durable CPK assignment",B0BZPCQQTW,,,,"DC 9V 1.5A Power Supply, Plug 5.5mm x 2.1mm, Center Positive, for Exercise Bike"
psu,32,B07TWRNYK7,Raspberry Pi 4 USB-C Power Supply UK Plug (White),https://www.amazon.co.uk/Raspberry-Official-USB-C-Power-Supply/dp/B07TWRNYK7/ref=zg_bs_g_430514031_d_sccl_32/524-3698123-6031407,2026-09-25 11:37:58.141213,No exact ASIN listing found in current Amazon marketplace scores,,,,,
psu,32,B07TWRNYK7,Raspberry Pi 4 USB-C Power Supply UK Plug (White),https://www.amazon.co.uk/Raspberry-Official-USB-C-Power-Supply/dp/B07TWRNYK7/ref=zg_bs_g_430514031_d_sccl_32/525-2893768-2677554,2026-09-25 12:57:07.130334,No exact ASIN listing found in current Amazon marketplace scores,,,,,
psu,33,B0GGZ8QM13,12V 1.25A 15W Power Supply Charger 4.0 * 1.7mm Power Cable White | Compatible with E-cho Dot (3rd/5rd/4th/1st Gen) 3/4 Gen E-,https://www.amazon.co.uk/1-25A-Power-Supply-Charger-Compatible/dp/B0GGZ8QM13/ref=zg_bs_g_430514031_d_sccl_33/524-3698123-6031407,2026-09-25 11:37:58.141214,No exact ASIN listing found in current Amazon marketplace scores,,,,,
psu,33,B0GGZ8QM13,12V 1.25A 15W Power Supply Charger 4.0 * 1.7mm Power Cable White | Compatible with E-cho Dot (3rd/5rd/4th/1st Gen) 3/4 Gen E-,https://www.amazon.co.uk/1-25A-Power-Supply-Charger-Compatible/dp/B0GGZ8QM13/ref=zg_bs_g_430514031_d_sccl_33/525-2893768-2677554,2026-09-25 12:57:07.130336,No exact ASIN listing found in current Amazon marketplace scores,,,,,
psu,34,B0DGG7M9ZR,"Etssembo 12V 15W Charger Compatible with Echo Dot 3rd 4th 5th Gen Pop UK | Compatible with Amazon Echo Dot 3rd 4th 5th Gen, E",https://www.amazon.co.uk/15W-Supply-Charger-Echo-Adapter/dp/B0DGG7M9ZR/ref=zg_bs_g_430514031_d_sccl_34/524-3698123-6031407,2026-09-25 11:37:58.141215,No exact ASIN listing found in current Amazon marketplace scores,,,,,
psu,34,B0DGG7M9ZR,"Etssembo 12V 15W Charger Compatible with Echo Dot 3rd 4th 5th Gen Pop UK | Compatible with Amazon Echo Dot 3rd 4th 5th Gen, E",https://www.amazon.co.uk/15W-Supply-Charger-Echo-Adapter/dp/B0DGG7M9ZR/ref=zg_bs_g_430514031_d_sccl_34/525-2893768-2677554,2026-09-25 12:57:07.130337,No exact ASIN listing found in current Amazon marketplace scores,,,,,
psu,36,B07V834KRB,VUOHOEG 19V Power Supply Compatible with Acer Monitor Series Power Adapter | S202HL S271HL SB220Q R240HY S220HQL S230HL S231H,https://www.amazon.co.uk/VUOHOEG-19V-Power-Compatible-Monitor-Black/dp/B07V834KRB/ref=zg_bs_g_430514031_d_sccl_36/524-3698123-6031407,2026-09-25 11:37:58.141216,No exact ASIN listing found in current Amazon marketplace scores,,,,,
psu,36,B07V834KRB,VUOHOEG 19V Power Supply Compatible with Acer Monitor Series Power Adapter | S202HL S271HL SB220Q R240HY S220HQL S230HL S231H,https://www.amazon.co.uk/VUOHOEG-19V-Power-Compatible-Monitor-Black/dp/B07V834KRB/ref=zg_bs_g_430514031_d_sccl_36/525-2893768-2677554,2026-09-25 12:57:07.130339,No exact ASIN listing found in current Amazon marketplace scores,,,,,
psu,37,B0D31CWN3X,"SunFounder BreadVolt Breadboard Power Supply Module Built-in Power Module Compatible with Arduino, Raspberry Pi, Pico W, ESP3",https://www.amazon.co.uk/SunFounder-Breadboard-Rechargeble-Battery-Compatible/dp/B0D31CWN3X/ref=zg_bs_g_430514031_d_sccl_37/524-3698123-6031407,2026-09-25 11:37:58.141217,No exact ASIN listing found in current Amazon marketplace scores,,,,,
psu,37,B0D31CWN3X,"SunFounder BreadVolt Breadboard Power Supply Module Built-in Power Module Compatible with Arduino, Raspberry Pi, Pico W, ESP3",https://www.amazon.co.uk/SunFounder-Breadboard-Rechargeble-Battery-Compatible/dp/B0D31CWN3X/ref=zg_bs_g_430514031_d_sccl_37/525-2893768-2677554,2026-09-25 12:57:07.130341,No exact ASIN listing found in current Amazon marketplace scores,,,,,
psu,38,B0D11PS3R4,"JUSTOP Black 750W PSU, Switching Power Supply, Computer Desktop PC ATX, 120mm Fan, 8-Pin 12V, 6+2 Pin PCI-E, 6x SATA",https://www.amazon.co.uk/JUSTOP-Switching-Supply-Computer-Desktop/dp/B0D11PS3R4/ref=zg_bs_g_430514031_d_sccl_38/524-3698123-6031407,2026-09-25 11:37:58.141218,No exact ASIN listing found in current Amazon marketplace scores,,,,,
psu,38,B0D11PS3R4,"JUSTOP Black 750W PSU, Switching Power Supply, Computer Desktop PC ATX, 120mm Fan, 8-Pin 12V, 6+2 Pin PCI-E, 6x SATA",https://www.amazon.co.uk/JUSTOP-Switching-Supply-Computer-Desktop/dp/B0D11PS3R4/ref=zg_bs_g_430514031_d_sccl_38/525-2893768-2677554,2026-09-25 12:57:07.130342,No exact ASIN listing found in current Amazon marketplace scores,,,,,
psu,40,B0FG32RBKC,KFD 54V AC/DC Adapter Power Supply for Ubiquiti Networks Lite 8 PoE USW-LITE-8-POE UniFi Cloud Gateway Fiber UCG-Fiber Ubiqui,https://www.amazon.co.uk/KFD-Ubiquiti-USW-LITE-8-POE-UCG-Fiber-USW-Ultra/dp/B0FG32RBKC/ref=zg_bs_g_430514031_d_sccl_40/524-3698123-6031407,2026-09-25 11:37:58.141219,No exact ASIN listing found in current Amazon marketplace scores,,,,,
psu,40,B0FG32RBKC,KFD 54V AC/DC Adapter Power Supply for Ubiquiti Networks Lite 8 PoE USW-LITE-8-POE UniFi Cloud Gateway Fiber UCG-Fiber Ubiqui,https://www.amazon.co.uk/KFD-Ubiquiti-USW-LITE-8-POE-UCG-Fiber-USW-Ultra/dp/B0FG32RBKC/ref=zg_bs_g_430514031_d_sccl_40/525-2893768-2677554,2026-09-25 12:57:07.130344,No exact ASIN listing found in current Amazon marketplace scores,,,,,
psu,42,B0CZDQK86C,"19V 6.32A 120W Power Supply for Intel NUC 12, 11, 13 NUC12WSHi7, MINISFORUM UM870, UM760, UM890 Mini PC, BOSGAME P3, P2 pro,",https://www.amazon.co.uk/KFD-NUC12WSHi7-NUC11PAHi5-NUC12WSHi5-NUC11TNKv5/dp/B0CZDQK86C/ref=zg_bs_g_430514031_d_sccl_42/524-3698123-6031407,2026-09-25 11:37:58.141221,No exact ASIN listing found in current Amazon marketplace scores,,,,,
psu,42,B0CZDQK86C,"19V 6.32A 120W Power Supply for Intel NUC 12, 11, 13 NUC12WSHi7, MINISFORUM UM870, UM760, UM890 Mini PC, BOSGAME P3, P2 pro,",https://www.amazon.co.uk/KFD-NUC12WSHi7-NUC11PAHi5-NUC12WSHi5-NUC11TNKv5/dp/B0CZDQK86C/ref=zg_bs_g_430514031_d_sccl_42/525-2893768-2677554,2026-09-25 12:57:07.130347,No exact ASIN listing found in current Amazon marketplace scores,,,,,
