category,rank,asin,title,cpk,price,rrp,rating,review_count,sales_velocity,url,captured_at
cpu,46,B0B811J7D9,"Thermalright CPU Contact Frame for LGA 1700 Retrofit Kit, 17XX-BCF Bracket Intel 12th/13th/14th Generation Anti-Bending Buckl",,,,4.7,1460,,https://www.amazon.co.uk/Thermalright-Retrofit-Generation-Anti-Bending-Black/dp/B0B811J7D9/ref=zg_bs_g_430515031_d_sccl_46/522-1500010-1872250,2026-09-25T15:59:21.844198
cpu,47,B0CQ4GYTTX,"AMD Ryzensets 5 8600G processor (integrated Radeon Graphics,Ryzensets AI, 6 cores/12 threads, 65W TDP, AM5 Socket, Cache 22MB",4b3b0290d5475ed8,158.98,,4.7,1268,,https://www.amazon.co.uk/AMD-Ryzen-8600G-Retail-Stealth/dp/B0CQ4GYTTX/ref=zg_bs_g_430515031_d_sccl_47/522-1500010-1872250,2026-09-25T15:59:21.844199
cpu,48,B0GMLFFHS1,"Intel Core Ultra 5 Processor 250KF Plus, 5.3 GHz Max Turbo, LGA1851, PCIe 5.0, DDR5 Support",,199.99,,4.8,25,,https://www.amazon.co.uk/Intel-Ultra-Processor-LGA1851-Support/dp/B0GMLFFHS1/ref=zg_bs_g_430515031_d_sccl_48/522-1500010-1872250,2026-09-25T15:59:21.844200
cpu,49,B0D1CK42PV,AMD Ryzen 5 7500F - 3.7 GHz - 6 Cores - 12 Threads - 32 MB Cache Memory - Socket AM5 - OEM,1e691fddc2b347d6,121.62,,4.6,182,,https://www.amazon.co.uk/AMD-Ryzen-7500F-Threads-Memory/dp/B0D1CK42PV/ref=zg_bs_g_430515031_d_sccl_49/522-1500010-1872250,2026-09-25T15:59:21.844201
cpu,50,B0CQ65ST43,Intel 20 Core i7 14700F Raptor Lake Refresh CPU/Processor,f0a20dd83e0d1254,,,4.4,196,,https://www.amazon.co.uk/Intel%C2%AE-i7-14700F-Desktop-Processor-P-cores/dp/B0CQ65ST43/ref=zg_bs_g_430515031_d_sccl_50/522-1500010-1872250,2026-09-25T15:59:21.844203
cpu,51,B0DFKC99VL,INTEL Core Ultra 9 285K 5.7GHz FCLGA18W,5b1299b8056bf8b2,491.92,,4.7,791,,https://www.amazon.co.uk/INTEL-Core-Ultra-5-7GHz-FCLGA18W/dp/B0DFKC99VL/ref=zg_bs_g_430515031_d_sccl_1/522-1500010-1872250,2026-09-25T15:59:21.844204
cpu,52,B00CLBZAHY,"AMD FD6350FRHKBOX FX 6350 (AM3+, Hex Core, 3.90 GHz, 14 MB, 125 W, Advanced Bit Manipulation) Central Processing Unit - Black",,39.99,,4.3,421,,https://www.amazon.co.uk/AMD-FX-6350-3-90GHz-Advanced-Manipulation/dp/B00CLBZAHY/ref=zg_bs_g_430515031_d_sccl_2/522-1500010-1872250,2026-09-25T15:59:21.844205
cpu,53,B0CQ4H4H7X,"AMD Ryzensets 7 5700X3D Processor ( 8 cores/16 Threads, 105W TDP, AM4 Socket, Cache 100Mb, up to 4,1 GHz max boost frequency,",0eaa2857aeb23f6b,,,4.7,3649,,https://www.amazon.co.uk/AMD-Ryzen-5700X3D-Retail-100-100001503WOF/dp/B0CQ4H4H7X/ref=zg_bs_g_430515031_d_sccl_3/522-1500010-1872250,2026-09-25T15:59:21.844206
cpu,54,B0GXBRBR4G,IONZ AMD Ryzen 5 5500 CPU Bundle (OEM Tray) | 6-Core AM4 Processor 4.2GHz Max Boost + AM4 4-Pin Air Cooler + 2G High Performa,,,,4.0,2,,https://www.amazon.co.uk/AMD-5500-Processor-Performance-Heatsink/dp/B0GXBRBR4G/ref=zg_bs_g_430515031_d_sccl_4/522-1500010-1872250,2026-09-25T15:59:21.844207
cpu,55,B09FX4D72T,Intel Core i5-12600K Desktop Processor 10 (6P+4E) Cores up to 4.9 GHz Unlocked LGA1700 600 Series Chipset 125W,fcabe04a7c93b6ad,,,4.7,2909,,https://www.amazon.co.uk/Intel-i5-12600K-Desktop-Processor-Unlocked/dp/B09FX4D72T/ref=zg_bs_g_430515031_d_sccl_5/522-1500010-1872250,2026-09-25T15:59:21.844208
cpu,56,B0CQ2YMZ8X,Intel® Core™ i7-14700 Desktop Processor 20 cores (8 P-cores + 12 E-cores) up to 5.4 GHz,c7ecdad8de10c872,,,4.6,186,,https://www.amazon.co.uk/Intel%C2%AE-i7-14700-Desktop-Processor-P-cores/dp/B0CQ2YMZ8X/ref=zg_bs_g_430515031_d_sccl_6/522-1500010-1872250,2026-09-25T15:59:21.844209
cpu,57,B09NPJRDGD,"Intel Core i5-12400F 12th Generation Desktop Processor (Base Clock: 2.5GHz, 6 Cores, LGA1700, RAM DDR4 and DDR5 up to 128GB)",23ef042d00f07a95,,,4.6,3375,,https://www.amazon.co.uk/Intel-12400F-Desktop-Processor-Cache/dp/B09NPJRDGD/ref=zg_bs_g_430515031_d_sccl_7/522-1500010-1872250,2026-09-25T15:59:21.844210
cpu,58,B0CWBSL3B3,Linksys Velop Pro 7 Tri-band (2.4 GHz / 5 GHz / 60 GHz) Wi-Fi 7 (802.11be) Blanc 5 Interne,,173.33,,5.0,2,,https://www.amazon.co.uk/Linksys-Velop-Tri-band-802-11be-Interne-Black/dp/B0CWBSL3B3/ref=zg_bs_g_430515031_d_sccl_8/522-1500010-1872250,2026-09-25T15:59:21.844211
cpu,59,B0H71CW1SZ,"AMD Ryzen™ 7 7700X3D 8 cores / 16 threads, max boost frequency up to 4.5 GHz, base frequency 4.0 GHz, L1 Cache 512 KB, L2 Cac",,289.99,,,,,https://www.amazon.co.uk/AMD-RyzenTM-7700X3D-frequency-included/dp/B0H71CW1SZ/ref=zg_bs_g_430515031_d_sccl_9/522-1500010-1872250,2026-09-25T15:59:21.844212
cpu,60,B0DDTQHZ1B,"HP FAST EliteDesk 800 G3 SFF PC - Intel Core i7 6th Gen (4 Cores Upto 4.00Ghz), 150Mbps USB WiFi Adapter Dongle, Windows 11 P",,190.0,,3.0,1,,https://www.amazon.co.uk/HP-FAST-EliteDesk-800-G3/dp/B0DDTQHZ1B/ref=zg_bs_g_430515031_d_sccl_10/522-1500010-1872250,2026-09-25T15:59:21.844213
cpu,61,B07KX6K35M,Intel Xeon Processor E5-2698 v4,9c9a3219560eada4,58.99,,5.0,4,,https://www.amazon.co.uk/Intel-E5-2698v4-SR2JW-Certified-Refurbished/dp/B07KX6K35M/ref=zg_bs_g_430515031_d_sccl_11/522-1500010-1872250,2026-09-25T15:59:21.844214
cpu,62,B007SZ0EHE,Intel BX80637I73770 - Core i7 3770-3.4 GHz - 4 cores - 8 threads - 8 MB cache - LGA1155 Socket - B,8631107c2f59fc86,104.0,,4.5,569,,https://www.amazon.co.uk/Intel-BX80637I73770-3770-3-4-threads-LGA1155/dp/B007SZ0EHE/ref=zg_bs_g_430515031_d_sccl_12/522-1500010-1872250,2026-09-25T15:59:21.844215
cpu,63,B0D2LD23BV,"Lenovo ThinkStation P330 Tiny Workstation – i7-8700 (6 Cores, 4.6GHz), 1TB PCIe Gen 4.0x4 NVMe, 16GB DDR4, vPro, GbE, Intel U",,,,,,,https://www.amazon.co.uk/Lenovo-ThinkStation-P330-Tiny-Workstation/dp/B0D2LD23BV/ref=zg_bs_g_430515031_d_sccl_13/522-1500010-1872250,2026-09-25T15:59:21.844216
cpu,64,B0GMKXVVJQ,"Intel Core Ultra 5 Processor 250K Plus, up to 5.3 GHz, LGA1851 Socket, PCIe 5.0, DDR5 Support, 125W TDP",594fec5d4f53eba7,214.99,,4.8,63,,https://www.amazon.co.uk/Intel-Processor-250K-LGA1851-Support/dp/B0GMKXVVJQ/ref=zg_bs_g_430515031_d_sccl_14/522-1500010-1872250,2026-09-25T15:59:21.844217
cpu,65,B09VCJ2SHD,"AMD Ryzensets 7 5800X3D Processor (8 cores/16 threads, AM4 Socket, 105W TDP,100 MB Cache, up to 4.5 GHz max boost, no cooler)",,419.99,,4.8,6434,,https://www.amazon.co.uk/AMD-RyzenTM-5800X3D-Processor-16-thread/dp/B09VCJ2SHD/ref=zg_bs_g_430515031_d_sccl_15/522-1500010-1872250,2026-09-25T15:59:21.844218
cpu,66,B0CTD76W9C,AMD Ryzen 7 7800X3D 8 x 4.2GHz Octa Core Processor (CPU) Tray Socket (PC): AM5 120W,f6b1c2b22900496e,273.13,,4.7,193,,https://www.amazon.co.uk/AMD-7800X3D-4-2GHz-Processor-Socket/dp/B0CTD76W9C/ref=zg_bs_g_430515031_d_sccl_16/522-1500010-1872250,2026-09-25T15:59:21.844219
cpu,67,B0C1CN6FG2,"XUM Legend Gaming PC Ryzen 5 5500 RTX 5060 32GB RAM 500GB SSD 700W | AMD Ryzen 5 5500, NVIDIA RTX 5060 8GB, 32GB DDR4 RAM, 50",,899.99,,4.4,52,,https://www.amazon.co.uk/XUM-Legend-Gaming-PC-Dual-Band/dp/B0C1CN6FG2/ref=zg_bs_g_430515031_d_sccl_17/522-1500010-1872250,2026-09-25T15:59:21.844220
cpu,68,B07666S76V,"Intel Core Ultra 7 Processor 270K Plus, 24 Cores, 24 Threads, 3.2Ghz Up To 5.5Ghz, Lga 1851 Socket 1700 36Mb Cache, 125W, Max",6f014df0b6ff6a38,328.49,,4.6,18,,https://www.amazon.co.uk/Intel-Core-Ultra-270K-Plus/dp/B07666S76V/ref=zg_bs_g_430515031_d_sccl_18/522-1500010-1872250,2026-09-25T15:59:21.844221
cpu,69,B00ZJSZM4C,Thermal Grizzly Aeronaut 8.5 W/m·K Heat Sink Compound,,9.99,,4.7,2463,,https://www.amazon.co.uk/Thermal-Grizzly-Aeronaut-Heat-Compound/dp/B00ZJSZM4C/ref=zg_bs_g_430515031_d_sccl_19/522-1500010-1872250,2026-09-25T15:59:21.844222
cpu,70,B0CQ4DTJYX,"AMD Ryzensets 5 5600GT processor (integrated Radeon Graphics, 6 cores/12 threads, 65W DTP, AM4 Socket, Cache 19MB, up to 4,6G",,,,4.8,2657,,https://www.amazon.co.uk/AMD-Ryzen-5600GT-Retail-Stealth/dp/B0CQ4DTJYX/ref=zg_bs_g_430515031_d_sccl_20/522-1500010-1872250,2026-09-25T15:59:21.844224
cpu,71,B0BCDR9M33,"Intel Core i5-13600K Desktop Processor, 14 Cores (6P+8E), 24MB Cache, Up to 5.1GHz",faafb270b9c5f681,299.99,,4.7,1362,,https://www.amazon.co.uk/Intel-i5-13600K-Desktop-Processor-P-cores/dp/B0BCDR9M33/ref=zg_bs_g_430515031_d_sccl_21/522-1500010-1872250,2026-09-25T15:59:21.844225
cpu,72,B0DJ2W2S8W,Veno Scorp Gaming PC Intel Core i7-4790 Processor RTX 3050 6GB Graphics Card - 16GB Ram - 512GB NVMe SSD - 550W PSU - Windows,fcb5bc00065a7a89,519.0,,4.7,4,,https://www.amazon.co.uk/Veno-Scorp-i7-4790-Processor-Graphics/dp/B0DJ2W2S8W/ref=zg_bs_g_430515031_d_sccl_22/522-1500010-1872250,2026-09-25T15:59:21.844226
cpu,73,B0GKWX62ND,Intel Core i5-14400 Raptor Lake LGA 1700 20MB Smart Cache Processor,,192.0,,,,,https://www.amazon.co.uk/Intel-i5-14400-Raptor-Smart-Processor/dp/B0GKWX62ND/ref=zg_bs_g_430515031_d_sccl_23/522-1500010-1872250,2026-09-25T15:59:21.844227
cpu,74,B07KJSKHRQ,Intel Core i7-3770/3.40G/8M Tray LGA1155 77W (Renewed),5b8fd3ccac713d7e,89.99,,4.5,286,,https://www.amazon.co.uk/Intel-i7-3770-LGA1155-Certified-Refurbished/dp/B07KJSKHRQ/ref=zg_bs_g_430515031_d_sccl_24/522-1500010-1872250,2026-09-25T15:59:21.844228
cpu,75,B0BG67ZG5R,"Intel® Core™ i9-13900K Desktop Processor 24 cores (8 P-cores + 16 E-cores) 36M Cache, up to 5.8 GHz",20fcccf94bda4e82,458.99,,4.4,806,,https://www.amazon.co.uk/Intel%C2%AE-i9-13900K-Desktop-Processor-P-cores/dp/B0BG67ZG5R/ref=zg_bs_g_430515031_d_sccl_25/522-1500010-1872250,2026-09-25T15:59:21.844229
cpu,76,B084F3K5FN,Intel® Core™ i5-8500 Desktop Processor 6 Core up to 4.1GHz Turbo LGA1151 300 Series 65W (Refurbished),2675620a5bbc24a9,49.99,,4.3,59,,https://www.amazon.co.uk/i5-8500-Desktop-Processor-LGA1151-Refurbished/dp/B084F3K5FN/ref=zg_bs_g_430515031_d_sccl_26/522-1500010-1872250,2026-09-25T15:59:21.844230
cpu,77,B09YDP1BR3,Gaming PC OptiPlex SFF Desktop Computer i7 3770 16GB RAM 256GB SSD + 1TB HDD + GT710 2GB 22” Refurb TFT + Gaming Keyboard & M,,254.95,,3.4,4,,https://www.amazon.co.uk/OptiPlex-Desktop-Computer-Keyboard-Windows/dp/B09YDP1BR3/ref=zg_bs_g_430515031_d_sccl_27/522-1500010-1872250,2026-09-25T15:59:21.844231
cpu,78,B0DDQD2RXR,"HP FAST EliteDesk 800 G5 Tower PC - Intel Core i5 9th Gen (6 Cores Upto 4.40Ghz), 300Mbps USB WiFi Adapter Dongle, Windows 11",,379.99,,,,,https://www.amazon.co.uk/HP-EliteDesk-800-G5-Tower/dp/B0DDQD2RXR/ref=zg_bs_g_430515031_d_sccl_28/522-1500010-1872250,2026-09-25T15:59:21.844232
cpu,79,B0DVCCGB96,"ASC Ryzen Gaming PC Bundle, AMD Ryzen 5 4500, GTX 3050 6GB Graphics, 16GB RAM, 256GB SSD + 1TB HDD, 500W 80+ PSU, WiFi, Windo",,619.0,,3.8,12,,https://www.amazon.co.uk/ASC-Gaming-Graphics-Windows-Monitor/dp/B0DVCCGB96/ref=zg_bs_g_430515031_d_sccl_29/522-1500010-1872250,2026-09-25T15:59:21.844233
cpu,80,B0D8BNCP8W,"ASC Ryzen Gaming PC Bundle, AMD Ryzen 5 4500, Nvidia RTX 3050 6GB, 16GB RAM, 1TB HDD, 500W 80+ PSU, Wi-Fi, Windows 11, Mirage",,675.0,,3.2,5,,https://www.amazon.co.uk/ASC-Ryzen-Gaming-Pc-Keyboard/dp/B0D8BNCP8W/ref=zg_bs_g_430515031_d_sccl_30/522-1500010-1872250,2026-09-25T15:59:21.844234
cpu,81,B0FTHJGKBK,"HP ProDesk 400 G9 SFF Desktop Computer, Core i5-12500T, 8GB RAM, 256GB SSD, Windows 10/11 Pro (Renewed)",,305.0,,,,,https://www.amazon.co.uk/HP-ProDesk-Desktop-Computer-i5-12500T/dp/B0FTHJGKBK/ref=zg_bs_g_430515031_d_sccl_81/522-1500010-1872250,2026-09-25T15:59:21.844235
cpu,82,B0CFG444D7,CiT Pro Glacier 240mm AIO CPU Liquid Cooler – 240mm Radiator – 250W TPD - 2×120mm ARGB PWM Fans – Infinity ARGB Pump Cap – AM,,40.49,,4.4,9,,https://www.amazon.co.uk/CiT-Glacier-Liquid-Infinity-1800RPM/dp/B0CFG444D7/ref=zg_bs_g_430515031_d_sccl_82/522-1500010-1872250,2026-09-25T15:59:21.844236
cpu,83,B0DMVTLRMN,"Thermalright Lga1851 BCF Black CPU Curved Pressure Plate,Specially Designed to Support Ultra 200s Series CPUs,Multiple Instal",,16.51,,4.9,66,,https://www.amazon.co.uk/Thermalright-BCF-Specially-Installations-Screwdriver/dp/B0DMVTLRMN/ref=zg_bs_g_430515031_d_sccl_83/522-1500010-1872250,2026-09-25T15:59:21.844237
cpu,84,B074CBJHCT,AMD YD192XA8AEWOF 12 Core/24 Threads Ryzen Threadripper 1920X Processor,,261.71,,4.7,410,,https://www.amazon.co.uk/AMD-Ryzen-Threadripper-1920X-Processor/dp/B074CBJHCT/ref=zg_bs_g_430515031_d_sccl_84/522-1500010-1872250,2026-09-25T15:59:21.844238
cpu,85,B0BTMLJRXP,Dell Optiplex 5070 SFF Intel i5-9500 Ultra Fast Small Form Factor Wireless Wi-Fi Desktop PC Computer Windows 11 (256GB - 16GB,,193.03,,5.0,12,,https://www.amazon.co.uk/Dell-Optiplex-i5-9500-Wireless-Computer/dp/B0BTMLJRXP/ref=zg_bs_g_430515031_d_sccl_85/522-1500010-1872250,2026-09-25T15:59:21.844239
cpu,86,B07STGGQ18,"AMD Ryzensets 5 3600 Processor (6 Cores/12Threads, 65W DTP, AM4 Socket, 35 MB Cache, up to 4.1 GHz Max Boost frequency, Wrait",0461ad2d8fcd028d,132.66,,4.8,44141,,https://www.amazon.co.uk/AMD-Ryzen-3600-Processor-Cache/dp/B07STGGQ18/ref=zg_bs_g_430515031_d_sccl_86/522-1500010-1872250,2026-09-25T15:59:21.844240
cpu,87,B0GHMR3394,"V2 CPU Contact Frame for In-tel 12th/13th/14th Gen, 1700 Socket Anti-Bending Buckle Retrofit Kit, Full Aluminum CNC CPU Fixin",,5.59,,1.0,2,,https://www.amazon.co.uk/Contact-Anti-Bending-Retrofit-Aluminum-Motherboards/dp/B0GHMR3394/ref=zg_bs_g_430515031_d_sccl_87/522-1500010-1872250,2026-09-25T15:59:21.844241
cpu,88,B0D9YW55PL,"Dell FAST Optiplex 7050 SFF PC, Intel Core i5 6th Gen (4 Cores Upto 3.60Ghz), 300Mbps USB WiFi Adapter Dongle, Windows 11 Pro",,217.99,,4.6,12,,https://www.amazon.co.uk/Dell-Optiplex-3-60Ghz-150Mbps-Adapter/dp/B0D9YW55PL/ref=zg_bs_g_430515031_d_sccl_88/522-1500010-1872250,2026-09-25T15:59:21.844242
cpu,89,B0CQ2XT4RT,Intel Core i5 14500 Processor,53049e190f15581c,,,4.6,148,,https://www.amazon.co.uk/Intel%C2%AE-i5-14500-Desktop-Processor-P-cores/dp/B0CQ2XT4RT/ref=zg_bs_g_430515031_d_sccl_89/522-1500010-1872250,2026-09-25T15:59:21.844243
cpu,90,B09FSTZM2G,"Noctua NM-i17xx-MP78, Mounting Kit for Noctua Coolers on Intel LGA1851/1700 | For Coolers with 78mm Mounting Pitch, Supports",,7.95,,4.7,478,,https://www.amazon.co.uk/Noctua-NM-i17xx-MP78-Mounting-Coolers-Platform/dp/B09FSTZM2G/ref=zg_bs_g_430515031_d_sccl_90/522-1500010-1872250,2026-09-25T15:59:21.844246
cpu,91,B0D6NNDQ92,"AMD Ryzensets 7 5800 XT Processor (8 Cores/16 Threads, 105W DTP, AM4 Socket, 36MB Cache, Up to 4.8 GHz max boost frequency, W",,,,4.6,1998,,https://www.amazon.co.uk/AMD-Ryzensets-Processor-Threads-frequency/dp/B0D6NNDQ92/ref=zg_bs_g_430515031_d_sccl_91/522-1500010-1872250,2026-09-25T15:59:21.844247
cpu,92,B08X6KQSZ1,Intel® Core™ i9-11900KF Desktop Processor 8 Cores up to 5.3 GHz Unlocked LGA1200 (Intel® 500 Series & select 400 Series chips,f8bae0db344e5f3b,299.99,,4.5,387,,https://www.amazon.co.uk/Intel-i9-11900KF-Desktop-Processor-Unlocked/dp/B08X6KQSZ1/ref=zg_bs_g_430515031_d_sccl_92/522-1500010-1872250,2026-09-25T15:59:21.844248
cpu,93,B0BQ6BRL4T,CORE I5-13400F 2.50GHZ,f3f7ddea868ba4eb,177.98,,4.6,681,,https://www.amazon.co.uk/Core-i5-13400F/dp/B0BQ6BRL4T/ref=zg_bs_g_430515031_d_sccl_93/522-1500010-1872250,2026-09-25T15:59:21.844249
cpu,94,B08X62BTJD,Intel® Core™ i5-11600KF Desktop Processor 6 Cores up to 4.9 GHz Unlocked LGA1200 (Intel 500 Series & Select 400 Series Chipse,e6845a71783075d2,170.0,,4.7,297,,https://www.amazon.co.uk/Intel-i5-11600KF-Desktop-Processor-Unlocked/dp/B08X62BTJD/ref=zg_bs_g_430515031_d_sccl_94/522-1500010-1872250,2026-09-25T15:59:21.844250
cpu,95,B082ZTBFY7,Dell Optiplex 3070 SFF Office PC i5 9500 9th Gen 3.0Ghz 16GB RAM 512GB SSD HD Graphics USB 3.1 DFF7J (Renewed),,228.32,,3.5,3,,https://www.amazon.co.uk/Dell-Optiplex-Office-Graphics-Renewed/dp/B082ZTBFY7/ref=zg_bs_g_430515031_d_sccl_95/522-1500010-1872250,2026-09-25T15:59:21.844251
cpu,96,B081TMPPP9,AMD Ryzen 7 3800X - 3.9 GHz - 8-core - 16 threads - 32 MB cache - Socket AM4 - Box,613612db4a712319,190.99,,5.0,4,,https://www.amazon.co.uk/AMD-Ryzen-3800X-8-core-threads/dp/B081TMPPP9/ref=zg_bs_g_430515031_d_sccl_96/522-1500010-1872250,2026-09-25T15:59:21.844252
cpu,97,B0FQ3C6C81,"Computek Gaming PC Bundle, AMD Ryzen 5 4500, GTX 3050 6GB Graphics, 16GB RAM, 256GB SSD + 1TB HDD, 500W 80+ PSU, WiFi, Window",,679.99,,3.0,1,,https://www.amazon.co.uk/Computek-Graphics-Windows-Monitor-Performance/dp/B0FQ3C6C81/ref=zg_bs_g_430515031_d_sccl_97/522-1500010-1872250,2026-09-25T15:59:21.844253
cpu,98,B07B428M7F,"AMD YD270XBGAFBOX Ryzen 7 2700X Processor with Wraith Prism RGB LED Cooler,Black",,150.0,,4.8,14643,,https://www.amazon.co.uk/AMD-Ryzen-Processor-Wraith-Cooler/dp/B07B428M7F/ref=zg_bs_g_430515031_d_sccl_98/522-1500010-1872250,2026-09-25T15:59:21.844254
cpu,99,B08TX37JPC,Intel® Core™ i9-11900KF Desktop Processor 8 Cores up to 5.3 GHz Unlocked LGA1200 (Intel® 500 Series & select 400 Series chips,,299.99,,4.5,105,,https://www.amazon.co.uk/Core-i9-11900KF-3-5-GHz-5-3/dp/B08TX37JPC/ref=zg_bs_g_430515031_d_sccl_99/522-1500010-1872250,2026-09-25T15:59:21.844255
cpu,100,B0H9NT9LP1,VGOL 2Pcs CPU Socket Protective Cover Retention Cap H77975-005 Compatible with Intel LGA3647,,7.39,,,,,https://www.amazon.co.uk/VGOL-Protective-Retention-H77975-005-Compatible/dp/B0H9NT9LP1/ref=zg_bs_g_430515031_d_sccl_100/522-1500010-1872250,2026-09-25T15:59:21.844256
gpu,1,B0972BP9YR,"MSI GeForce RTX 5060 8G VENTUS 2X OC Graphics Card - RTX 5060 GPU, 8GB GDDR7 (28Gbps/128-bit), PCIe 5.0 - DUAL-Fan Thermal De",32521d59ee301844,,,4.7,459,,https://www.amazon.co.uk/MSI-GeForce-5060-VENTUS-Graphics/dp/B0972BP9YR/ref=zg_bs_g_430500031_d_sccl_1/522-1500010-1872250,2026-09-25T15:59:45.708070
gpu,2,B0F9QM1M6R,Powercolor Radeon RX 9060 XT Reaper 16GB GDDR6 Graphics Card,8db487ecafb70aa4,459.99,,4.6,265,,https://www.amazon.co.uk/Powercolor-Radeon-Reaper-GDDR6-Graphics/dp/B0F9QM1M6R/ref=zg_bs_g_430500031_d_sccl_2/522-1500010-1872250,2026-09-25T15:59:45.708073
gpu,3,B0F7HZ9QSZ,"ASUS Dual GeForce RTX 5060 8GB GDDR7 OC Edition (PCIe 5.0, 8GB GDDR7, DLSS 4, HDMI 2.1b, DisplayPort 2.1b, 2.5 slot design, A",3354315bf306b3fa,374.99,,4.4,437,,https://www.amazon.co.uk/ASUS-GeForce-Axial-Tech-DisplayPort-DUAL-RTX5060-O8G/dp/B0F7HZ9QSZ/ref=zg_bs_g_430500031_d_sccl_3/522-1500010-1872250,2026-09-25T15:59:45.708075
gpu,4,B0DYPFY7JG,"ASUS Prime GeForce RTX™ 5070 GDDR7 12GB OC Edition – Graphics Card (PCIe 5.0, HDMI, Display 2.1, 2.5 Slot, Axial Fans, SFF-Re",6208f4777da94c2a,699.99,,4.6,663,,https://www.amazon.co.uk/ASUS-Prime-GeForce-Gaming-Graphics/dp/B0DYPFY7JG/ref=zg_bs_g_430500031_d_sccl_4/522-1500010-1872250,2026-09-25T15:59:45.708076
gpu,5,B0DT7B79K9,"Gigabyte Radeon RX 9070 XT GAMING OC 16G Graphics Card - 16GB GDDR6, 256bit, PCI-E 5.0, 3060 MHz Core Clock, 2 x DisplayPort,",1490671ec918cc90,749.99,,4.5,629,,https://www.amazon.co.uk/Gigabyte-Radeon-9070-GAMING-Graphics/dp/B0DT7B79K9/ref=zg_bs_g_430500031_d_sccl_5/522-1500010-1872250,2026-09-25T15:59:45.708077
gpu,6,B0DSQ1RCZV,"Gigabyte GeForce RTX 5080 GAMING OC 16G Graphics Card - 16GB GDDR7, 256bit, PCI-E 5.0, 2730MHz Core Clock, 3 x DisplayPort, 1",fa9cb25bd3a3c296,1344.99,,4.5,324,,https://www.amazon.co.uk/Gigabyte-GeForce-5080-GAMING-Graphics/dp/B0DSQ1RCZV/ref=zg_bs_g_430500031_d_sccl_6/522-1500010-1872250,2026-09-25T15:59:45.708079
gpu,7,B0F8C5T1B2,"Sapphire technology Pure AMD Radeon RX 9060 XT Gaming OC, 16GB Dual HDMI-DP",280c0b305f47f4e5,459.98,,4.5,181,,https://www.amazon.co.uk/sapphire-technology-Radeon-Gaming-HDMI-DP/dp/B0F8C5T1B2/ref=zg_bs_g_430500031_d_sccl_7/522-1500010-1872250,2026-09-25T15:59:45.708080
gpu,8,B0DSG52H7D,"ASUS PRIME RX9070 XT OC, PCIe5, 16GB DDR6, HDMI, 3 DP, 3030MHz Clock, Overclocked, Compact SFF-Ready",,668.99,,4.5,626,,https://www.amazon.co.uk/ASUS-3030MHz-Overclocked-Compact-SFF-Ready/dp/B0DSG52H7D/ref=zg_bs_g_430500031_d_sccl_8/522-1500010-1872250,2026-09-25T15:59:45.708081
gpu,9,B0DX7GSX7B,"MSI GeForce RTX 5070 12G GAMING TRIO OC Graphics Card - RTX 5070 GPU, 12GB GDDR7 (28Gbps/192-bit), PCIe 5.0 -TRI FROZR 4 (3 x",5dec2136d7d139ff,749.99,,4.6,312,,https://www.amazon.co.uk/MSI-GeForce-5070-GAMING-Graphics/dp/B0DX7GSX7B/ref=zg_bs_g_430500031_d_sccl_9/522-1500010-1872250,2026-09-25T15:59:45.708082
gpu,10,B0DTHV8THW,"ASUS ROG Astral GeForce RTX 5090 32GB GDDR7 OC Gaming Graphics Card (PCIe 5.0, 2x HDMI, 3x DisplayPort, 3.8-slot, 4 Fans Pate",1132f476fb9962dc,4650.9,,4.2,144,,https://www.amazon.co.uk/ASUS-Graphics-DisplayPort-3-8-slot-Resolution/dp/B0DTHV8THW/ref=zg_bs_g_430500031_d_sccl_10/522-1500010-1872250,2026-09-25T15:59:45.708083
gpu,11,B0BYZFH47F,"ASUS Dual Radeon RX 9060 XT 16GB GDDR6 Graphics Card (PCIe 5.0, HDMI 2.1b, DisplayPort 2.1a, 2.5-slot design, Axial-tech fan",19d7cf4e7377d9ae,439.99,,4.6,169,,https://www.amazon.co.uk/ASUS-Graphics-DisplayPort-Axial-tech-technology/dp/B0BYZFH47F/ref=zg_bs_g_430500031_d_sccl_11/522-1500010-1872250,2026-09-25T15:59:45.708085
gpu,12,B09BMQNNR1,"ASUS Prime Radeon RX 9070 XT White OC Edition 16GB GDDR6 Gaming Graphics Card (AMD Radeon RX9070XT RDNA 4, 2.5-Slot, PCIe 5.0",5c7a27011361426f,749.99,,4.6,115,,https://www.amazon.co.uk/ASUS-Graphics-RX9070XT-DisplayPort-PRIME-RX9070XT-O16G-WHITE/dp/B09BMQNNR1/ref=zg_bs_g_430500031_d_sccl_12/522-1500010-1872250,2026-09-25T15:59:45.708086
gpu,13,B086ZSQZZ7,"ASUS GeForce RTX 3050 6G DUAL OC Gaming Graphics Card - 1537MHz Boost Clock, GDDR6, PCIe Gen 4, DLSS 2, 3 x DP v1.4a, 1 x HDM",cae6795bfebebec9,209.99,,4.7,667,,https://www.amazon.co.uk/ASUS-GeForce-3050-Gaming-Graphics/dp/B086ZSQZZ7/ref=zg_bs_g_430500031_d_sccl_13/522-1500010-1872250,2026-09-25T15:59:45.708087
