category,list_name,asin,title,url,image_url,rank,cpk,rating,review_count,price,rrp,sales_velocity,captured_at
cooler,Fans & Cooling,B0DJD8MJ5S,"ARCTIC P12 Pro A-RGB - 3 Pack - Powerful Premium Fan, 120 mm PWM Fan with Y-Cable Splitter, 600-3000 rpm, 0 rpm <5% PWM, 5V D",https://www.amazon.co.uk/ARCTIC-P12-Pro-RGB-Pack/dp/B0DJD8MJ5S/ref=zg_bs_g_430499031_d_sccl_16/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/71ejvZlh8ZL._AC_UL600_SR600,400_.jpg",66,,4.5,567,24.99,,,2026-09-25 11:38:26.332931
cooler,Fans & Cooling,B0F6T6CBWN,"Thermalright TL-M12QW X3 120mm ARGB PWM Case Fans White, 3-Pack | Infinity mirror ARGB, daisy-chain cabling, 2000RPM PWM cont",https://www.amazon.co.uk/Thermalright-TL-M12QW-Daisy-Chain-Infinity-Lighting/dp/B0F6T6CBWN/ref=zg_bs_g_430499031_d_sccl_17/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/61fLXTTgIVL._AC_UL600_SR600,400_.jpg",67,,4.6,600,17.9,,,2026-09-25 11:38:26.332932
cooler,Fans & Cooling,B0DC9C8CMX,PTM7950 Thermal Pad 40x40x0.25mm CSGR – Phase Change Material 8.5 W/mK for CPU GPU Cooling – High Performance Thermal Pad for,https://www.amazon.co.uk/PTM7950-40x40x0-25mm-Phase-Change-Thermal/dp/B0DC9C8CMX/ref=zg_bs_g_430499031_d_sccl_18/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/7135GEKZ8BL._AC_UL600_SR600,400_.jpg",68,,4.3,97,12.37,,,2026-09-25 11:38:26.332934
cooler,Fans & Cooling,B0GWJ8TN5N,"Noctua NF-A12x25 G2 PWM Sx2-PP chromax.black, High-End Quiet Fans 2x120mm | High Airflow & Static Pressure, Low-Noise 25mm Th",https://www.amazon.co.uk/Noctua-NF-A12x25-PWM-Sx2-PP-chromax-black/dp/B0GWJ8TN5N/ref=zg_bs_g_430499031_d_sccl_19/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/81nGOvuzVeL._AC_UL600_SR600,400_.jpg",69,,4.9,150,56.95,,,2026-09-25 11:38:26.332935
cooler,Fans & Cooling,B0F8QY1NKY,"CORSAIR RS120-R ARGB 120mm PWM Reverse Flow Fan - +5V ARGB Connections, 8 RGB LED, High Pressure, Daisy Chain, Magnetic Beari",https://www.amazon.co.uk/Corsair-RS120-R-ARGB-120mm-Reverse/dp/B0F8QY1NKY/ref=zg_bs_g_430499031_d_sccl_20/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/61Nmx0guyoL._AC_UL600_SR600,400_.jpg",70,,4.6,509,27.99,,,2026-09-25 11:38:26.332937
cooler,Fans & Cooling,B0C61Q2YKX,Thermal Grizzly KryoSheet 38x38x0.2mm – Ultra High Thermal Conductivity Graphene Thermal Pad – Perfect Alternative for Therma,https://www.amazon.co.uk/Thermal-Grizzly-KryoSheet-W%C3%A4rmeleitpad-38/dp/B0C61Q2YKX/ref=zg_bs_g_430499031_d_sccl_21/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/81vVGdh6YJL._AC_UL600_SR600,400_.jpg",71,,4.4,2940,19.94,,,2026-09-25 11:38:26.332938
cooler,Fans & Cooling,B0FNMN4BM3,"be quiet! Pure Loop 3 240mm All-in-One CPU Water Cooling, AiO Liquid Cooler | For Slightly Overclocked AMD/Intel Systems, 2x",https://www.amazon.co.uk/quiet-Slightly-Overclocked-High-Speed-Whisper-quiet/dp/B0FNMN4BM3/ref=zg_bs_g_430499031_d_sccl_22/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/61d3hcRxjoL._AC_UL600_SR600,400_.jpg",72,,4.6,177,54.99,,,2026-09-25 11:38:26.332939
cooler,Fans & Cooling,B01A9KIGSI,Thermal Grizzly - Conductonaut - 1 Gram - Liquid Metal Compound Thermal Paste - For Maximum Thermal Conductivity while Overcl,https://www.amazon.co.uk/Thermal-Grizzly-conductonaut-compound-10-140%C2%B0/dp/B01A9KIGSI/ref=zg_bs_g_430499031_d_sccl_23/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/61KbK9SDqHL._AC_UL600_SR600,400_.jpg",73,,4.7,6500,14.95,,,2026-09-25 11:38:26.332940
cooler,Fans & Cooling,B0FCMNSKG6,AsiaHorse NyotaUltra Daisy Chain 120mm ARGB PC Case Fan Infinity Mirror HDB Bearing 2000 RPM High Airflow 58.5 CFM 2.05 mmH2O,https://www.amazon.co.uk/AsiaHorse-NyotaUltra-Infinity-Bearing-Airflow/dp/B0FCMNSKG6/ref=zg_bs_g_430499031_d_sccl_24/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/71JFNAe0V6L._AC_UL600_SR600,400_.jpg",74,,4.5,167,15.99,,,2026-09-25 11:38:26.332941
cooler,Fans & Cooling,B0D3TK41VN,"PTM7950 Thermal pad 40x80x0.25mm phase change thermal pad, Aukuoy Highly conductive silicone grease 8.5W/mK CPU thermal paste",https://www.amazon.co.uk/Aukuoy-PTM7950-40x80x0-2mm-conductive-silicone/dp/B0D3TK41VN/ref=zg_bs_g_430499031_d_sccl_25/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/41bpS8Vp36L._AC_UL600_SR600,400_.jpg",75,,4.6,180,19.99,,,2026-09-25 11:38:26.332941
cooler,Fans & Cooling,B0BRQ3DDHW,"Thermalright AXP90-X53 White Low Profile ITX CPU Air Cooler, 53mm Height ITX Cooler with TL-9015W Slin PWM Fan, 2700RPM Speed",https://www.amazon.co.uk/Thermalright-AXP90-X53-Profile-TL-9015W-Technology/dp/B0BRQ3DDHW/ref=zg_bs_g_430499031_d_sccl_26/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/61Yv5lLT4zL._AC_UL600_SR600,400_.jpg",76,,4.6,13,18.9,,,2026-09-25 11:38:26.332942
cooler,Fans & Cooling,B0CYQ9B9PY,"Nivithi 2Pcs Black 120mm Fan Grill Metal Finger Guard | Iron 120mm Fan Grill for PC Chassis,The Protector Secures Cables From",https://www.amazon.co.uk/Nivithi-Filter-Cooling-Finger-Computer/dp/B0CYQ9B9PY/ref=zg_bs_g_430499031_d_sccl_27/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/71OOZ7StKHL._AC_UL600_SR600,400_.jpg",77,,4.6,61,3.99,,,2026-09-25 11:38:26.332943
cooler,Fans & Cooling,B0DLWBHM8C,NZXT F420 RGB Core - 420mm Single-Frame RGB Fan Unit - Black | 420mm single-frame unit with three 140mm RGB fans on one cable,https://www.amazon.co.uk/NZXT-F420-RGB-Core-Single-Frame/dp/B0DLWBHM8C/ref=zg_bs_g_430499031_d_sccl_28/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/414RTT8al0L._AC_UL600_SR600,400_.jpg",78,,4.6,1710,44.99,,,2026-09-25 11:38:26.332943
cooler,Fans & Cooling,B0D9QKK8YY,"Thermalright TL-C12C-S X5 CPU Fan,Black Cooling Fan, PC Fan with 1550RPM Speed, 120mm Computer Case Cooler Fan,PWM Control Fa",https://www.amazon.co.uk/Thermalright-TL-C12C-S-X5-Cooling-Computer/dp/B0D9QKK8YY/ref=zg_bs_g_430499031_d_sccl_29/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/613mHrqpa6L._AC_UL600_SR600,400_.jpg",79,,4.5,74,17.29,,,2026-09-25 11:38:26.332944
cooler,Fans & Cooling,B07DXRNYNX,"Noctua NF-A4x10 PWM, High-Performance Quiet Fan 40mm | High Airflow Low Noise 10mm Slim Fan, for PC and Electronics Cooling,",https://www.amazon.co.uk/Noctua-NF-A4x10-PWM-4-Pin-Premium/dp/B07DXRNYNX/ref=zg_bs_g_430499031_d_sccl_30/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/81ud+v9ghlL._AC_UL600_SR600,400_.jpg",80,,4.8,1954,13.95,,,2026-09-25 11:38:26.332945
cooler,Fans & Cooling,B0BHSS55RM,"MoKo 400x300mm DIY PC Case Dust Mesh Fan Filter, 1mm Hole, 2 PCS, Black | DIY Cut-to-size Design, Magnetic Frame, PVC mesh, D",https://www.amazon.co.uk/MoKo-400x300mm-Dustproof-Magnetic-Computer/dp/B0BHSS55RM/ref=zg_bs_g_430499031_d_sccl_81/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/91iFkp4wG9L._AC_UL300_SR300,200_.jpg",81,,4.7,1928,12.99,,,2026-09-25 11:38:26.332946
cooler,Fans & Cooling,B07LDK4F5R,"ARCTIC MX-4 (45 g) - Premium Performance Thermal Paste for all processors (CPU, GPU - PC, PS4, XBOX), very high thermal condu",https://www.amazon.co.uk/ARCTIC-MX-4-2019-Performance-Durability/dp/B07LDK4F5R/ref=zg_bs_g_430499031_d_sccl_82/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/51H6L6vY3qL._AC_UL300_SR300,200_.jpg",82,,4.8,1374,19.49,,,2026-09-25 11:38:26.332946
cooler,Fans & Cooling,B07125KWG1,"Noctua NF-A4x20 PWM, High-Performance Quiet Fan 40mm | High Airflow Low Noise 20mm Thick Fan, for PC and Electronics Cooling,",https://www.amazon.co.uk/Noctua-NF-A4x20-PWM-Premium-40x20mm/dp/B07125KWG1/ref=zg_bs_g_430499031_d_sccl_83/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/71lyRpVR4OL._AC_UL300_SR300,200_.jpg",83,,4.8,1659,13.95,,,2026-09-25 11:38:26.332947
cooler,Fans & Cooling,B0BQSKXZ4Y,NZXT F140 RGB Duo Twin Pack - 2x 140mm RGB Fans + Hub - White | Two 140mm dual-sided RGB fans with controller. 20 addressable,https://www.amazon.co.uk/NZXT-F140-RGB-Twin-Pack/dp/B0BQSKXZ4Y/ref=zg_bs_g_430499031_d_sccl_84/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/51WLmz-x6VL._AC_UL300_SR300,200_.jpg",84,,4.5,29,25.9,,,2026-09-25 11:38:26.332948
cooler,Fans & Cooling,B0DLWFBHSL,"ARCTIC Liquid Freezer III Pro 240 - AIO CPU Cooler, 2 x 120 mm Water Cooling, 38 mm Radiator, PWM Pump, VRM Fan, AMD AM5/AM4,",https://www.amazon.co.uk/ARCTIC-Liquid-Freezer-III-Pro/dp/B0DLWFBHSL/ref=zg_bs_g_430499031_d_sccl_85/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/71YmfKozesL._AC_UL300_SR300,200_.jpg",85,,4.3,837,56.49,,,2026-09-25 11:38:26.332948
cooler,Fans & Cooling,B0DYDPQR6G,"TR-Assassin Spirit 120 EVO CPU Cooler Air With 4×6mm HeatPipes, TL-S12-S PWM Fan Heatsink CPU Cooler,156mm High, For AMD:AM4",https://www.amazon.co.uk/TR-Assassin-Spirit-HeatPipes-TL-S12-S-Heatsink/dp/B0DYDPQR6G/ref=zg_bs_g_430499031_d_sccl_86/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/71i29z576bL._AC_UL300_SR300,200_.jpg",86,,4.4,16,18.99,,,2026-09-25 11:38:26.332949
cooler,Fans & Cooling,B0DN4QKMSV,"NZXT Kraken Elite 420 RGB - 420mm AIO CPU Cooler, LCD - Black | Flagship 420mm RGB AIO with 2.36-inch LCD and F420 RGB Core f",https://www.amazon.co.uk/NZXT-Kraken-Elite-420-2025/dp/B0DN4QKMSV/ref=zg_bs_g_430499031_d_sccl_87/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/41aq5Ic6lNL._AC_UL300_SR300,200_.jpg",87,,4.4,1140,239.99,,,2026-09-25 11:38:26.332950
cooler,Fans & Cooling,B08VN345D4,"ARCTIC MX-4 (incl. Spatula, 8 g) - Premium Performance Thermal Paste for all processors (CPU, GPU - PC, PS4, XBOX), very high",https://www.amazon.co.uk/ARCTIC-MX-4-incl-Spatula-Grams/dp/B08VN345D4/ref=zg_bs_g_430499031_d_sccl_88/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/611xzMG+p0L._AC_UL300_SR300,200_.jpg",88,,4.7,11365,6.69,,,2026-09-25 11:38:26.332951
cooler,Fans & Cooling,B0FFGXPR87,"Lian Li UNI FAN SL-INF WIRELESS Reverse Blade 120mm White | Triple Pack PWM Case Fans With Controller, ARGB Lighting & Infini",https://www.amazon.co.uk/Lian-Li-Controller-Interlocking-Operation/dp/B0FFGXPR87/ref=zg_bs_g_430499031_d_sccl_89/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/61rH6LIRcyL._AC_UL300_SR300,200_.jpg",89,,4.6,66,79.99,,,2026-09-25 11:38:26.332951
cooler,Fans & Cooling,B0B8Z283NZ,"Thermalright Assassin X 120R SE CPU Air Cooler,TL-C12C PWM Quiet Fan CPU Cooler with S-FDB Bearing, for AM4/AM5,Intel lga1851",https://www.amazon.co.uk/Thermalright-Assassin-Cooler-TL-C12C-Bearing/dp/B0B8Z283NZ/ref=zg_bs_g_430499031_d_sccl_90/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/71beJ-ZVzNL._AC_UL300_SR300,200_.jpg",90,a63b91311cbaf8bd,4.6,117,15.19,,,2026-09-25 11:38:26.332952
cooler,Fans & Cooling,B0CYSNSSF8,"ARCTIC M2 Pro - Heatsink cooler for M.2 2280 SSD, with ARCTIC TP-3 thermal pads, compatible with PC & PS5, for dual and singl",https://www.amazon.co.uk/ARCTIC-M2-Pro-compatible-single-sided/dp/B0CYSNSSF8/ref=zg_bs_g_430499031_d_sccl_91/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/61+wHY63V4L._AC_UL300_SR300,200_.jpg",91,,4.5,1301,6.9,,,2026-09-25 11:38:26.332953
cooler,Fans & Cooling,B0DGVW61KD,"Corsair iCUE LINK LX140-R RGB 140mm PWM Reverse Fan – Single Fan – Low-Noise, Magnetic Dome Bearing, Dual Light Loops, QuikTu",https://www.amazon.co.uk/Corsair-iCUE-LX140-R-140mm-Reverse/dp/B0DGVW61KD/ref=zg_bs_g_430499031_d_sccl_92/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/81dVAxuBEXL._AC_UL300_SR300,200_.jpg",92,,4.6,926,22.83,,,2026-09-25 11:38:26.332953
cooler,Fans & Cooling,B0FVXTP7P6,"ARCTIC P12 Pro PST LN - Low-Noise Premium Fan, 120 mm PWM Fan with Y-Cable Splitter, 450-2000 rpm, 0 rpm <5% PWM, Fluid Dynam",https://www.amazon.co.uk/ARCTIC-P12-Pro-PST-Low-Noise/dp/B0FVXTP7P6/ref=zg_bs_g_430499031_d_sccl_93/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/61eRcMqqnwL._AC_UL300_SR300,200_.jpg",93,,4.5,53,8.39,,,2026-09-25 11:38:26.332954
cooler,Fans & Cooling,B0D3H5TXPK,Corsair iCUE LINK LX120 RGB 120mm PWM Fan Single Pack – Dual Light Loops – Requires iCUE LINK System Hub (Sold Separately) Ai,https://www.amazon.co.uk/Corsair-iCUE-LX120-120mm-Single/dp/B0D3H5TXPK/ref=zg_bs_g_430499031_d_sccl_94/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/81UFCPrBVAL._AC_UL300_SR300,200_.jpg",94,,4.7,1021,29.99,,,2026-09-25 11:38:26.332955
cooler,Fans & Cooling,B0BFF1T9PD,"Corsair XTM70 Extreme Performance Thermal Paste, 3g for Intel & AMD Processors up to 250W+ TDP - Low viscosity, Easy Applicat",https://www.amazon.co.uk/Corsair-Extreme-Performance-Thermal-Processors/dp/B0BFF1T9PD/ref=zg_bs_g_430499031_d_sccl_95/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/413OieuD1IL._AC_UL300_SR300,200_.jpg",95,,4.6,603,14.99,,,2026-09-25 11:38:26.332956
cooler,Fans & Cooling,B0DF7CZ9D8,Corsair iCUE LINK TITAN 360 RX LCD Liquid CPU Cooler – 360mm AIO – Low-Noise – FlowDrive Cooling Engine – Intel LGA 1851/1700,https://www.amazon.co.uk/Corsair-iCUE-TITAN-Liquid-Cooler/dp/B0DF7CZ9D8/ref=zg_bs_g_430499031_d_sccl_96/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/718andDifNL._AC_UL300_SR300,200_.jpg",96,,4.5,1348,209.07,,,2026-09-25 11:38:26.332956
cooler,Fans & Cooling,B009NQM7V2,"Noctua NF-A9x14 PWM, High-Performance Quiet Fan 92mm | High Airflow Low Noise 14mm Slim Fan, for PC and Electronics Cooling,",https://www.amazon.co.uk/Noctua-NF-A9x14-Premium-Quiet-92x14mm/dp/B009NQM7V2/ref=zg_bs_g_430499031_d_sccl_97/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/81J4toz+HVL._AC_UL300_SR300,200_.jpg",97,,4.8,3597,17.95,,,2026-09-25 11:38:26.332957
cooler,Fans & Cooling,B0FV3B5K8B,"be quiet! Pure Wings 3 120mm PWM Triple Pack, 3 Included PC Case Fans | High Top-End Speed Gaming Computer Air Fans, 4-Pin, L",https://www.amazon.co.uk/quiet-Included-Top-End-Optimized-Designed/dp/B0FV3B5K8B/ref=zg_bs_g_430499031_d_sccl_98/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/710zjE+VlAL._AC_UL300_SR300,200_.jpg",98,,4.7,631,25.99,,,2026-09-25 11:38:26.332958
cooler,Fans & Cooling,B0CLCDGBN2,"Thermalright Phantom Spirit 120 EVO CPU Cooler,7×6mm Heat pipes CPU Air Cooler,Dual PWM Fan Computer Cooling,2150RPM Speed,fo",https://www.amazon.co.uk/Thermalright-Phantom-Computer-Cooling-2150RPM/dp/B0CLCDGBN2/ref=zg_bs_g_430499031_d_sccl_99/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/71YzGiybLcL._AC_UL300_SR300,200_.jpg",99,,4.7,128,42.0,,,2026-09-25 11:38:26.332959
cooler,Fans & Cooling,B0FJ2TTTQ5,"CORSAIR COMMANDER DUO iCUE LINK RGB Lighting and PWM ARGB Fan Controller – Control 12 Daisy-Chained PWM Fans, Two Flexible Te",https://www.amazon.co.uk/CORSAIR-COMMANDER-iCUE-Lighting-Controller/dp/B0FJ2TTTQ5/ref=zg_bs_g_430499031_d_sccl_100/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/81ef6jCSN9L._AC_UL300_SR300,200_.jpg",100,,4.5,428,29.95,,,2026-09-25 11:38:26.332959
cpu,CPUs,B09VCHR1VH,"AMD Ryzensets 5 5600 processor ( 6 Cores/12 Threads, 65W TDP, AM4 Socket, up to 4.4 Ghz max boost, wraith stealth cooler)",https://www.amazon.co.uk/AMD-Ryzen-5600-Processor-12-thread/dp/B09VCHR1VH/ref=zg_bs_g_430515031_d_sccl_1/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/51So7GoGvxL._AC_UL600_SR600,400_.jpg",1,,4.7,8567,120.31,,,2026-09-25 11:28:26.050596
cpu,CPUs,B0DKFMSMYK,"AMD RYZEN ™ 7 9800X 3D Desktop Processor (8-core/16-thread, 104MB cache, up to 5.2 GHz max boost)",https://www.amazon.co.uk/AMD-TM-Desktop-Processor-16-thread/dp/B0DKFMSMYK/ref=zg_bs_g_430515031_d_sccl_2/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/71NMFO0iUhL._AC_UL600_SR600,400_.jpg",2,,4.8,6151,363.0,,,2026-09-25 11:28:26.050600
cpu,CPUs,B0BTZB7F88,"AMD Ryzensets 7 7800X3D Processor with 3D V Cache technology (integrated Radeon Graphics, 8 cores/16 threads, 120W TDP, AM5 S",https://www.amazon.co.uk/AMD-7800X3D-Desk-top-Processor-16-thread/dp/B0BTZB7F88/ref=zg_bs_g_430515031_d_sccl_3/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/51HqC0rU9HL._AC_UL600_SR600,400_.jpg",3,ca6b4aa7569851bf,4.8,8054,299.0,,,2026-09-25 11:28:26.050601
cpu,CPUs,B0D6NN6TM7,"AMD Ryzensets 5 9600X Processor (radeon graphics included, 6 Cores/12 Threads, 65W TDP, Socket AM5, Cache 38MB, up to 5.4 GHz",https://www.amazon.co.uk/AMD-Ryzensets-9600X-Processor-Frequency/dp/B0D6NN6TM7/ref=zg_bs_g_430515031_d_sccl_4/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/61RfWUr4kvL._AC_UL600_SR600,400_.jpg",4,,4.8,4027,151.97,,,2026-09-25 11:28:26.050602
cpu,CPUs,B0G8JMLXNQ,AMD RYZEN™ 7 9850X3D,https://www.amazon.co.uk/AMD-Ryzen-9850X3D-100-100001973WOF-RYZENTM/dp/B0G8JMLXNQ/ref=zg_bs_g_430515031_d_sccl_5/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/71KDfkysoeL._AC_UL600_SR600,400_.jpg",5,16275be9d5dfb62e,4.8,452,382.99,,,2026-09-25 11:28:26.050603
cpu,CPUs,B0DVZSG8D5,"AMD Ryzen™ 9 9950X3D Processor With 3D V-Cache™ Technology, 16 Cores/32 Threads, 144MB Cache, 170W TDP, AM5 Socket, Up To 5.7",https://www.amazon.co.uk/AMD-Processor-3D-V-CacheTM-Technology/dp/B0DVZSG8D5/ref=zg_bs_g_430515031_d_sccl_6/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/71hZfMZNZuL._AC_UL600_SR600,400_.jpg",6,697b6ce5c65f97d7,4.8,1864,527.0,,,2026-09-25 11:28:26.050604
cpu,CPUs,B0CGJC178L,Intel® Core™ i7-14700KF Desktop Processor 20 cores (8 P-cores + 12 E-cores) up to 5.6 GHz,https://www.amazon.co.uk/Intel-CoreTM-i7-14700KF-Computer-Processor/dp/B0CGJC178L/ref=zg_bs_g_430515031_d_sccl_7/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/61JhyZyKOcL._AC_UL600_SR600,400_.jpg",7,,4.6,854,322.97,,,2026-09-25 11:28:26.050604
cpu,CPUs,B0GMLJCBBM,"Intel Core Ultra 7 Processor 270K Plus, up to 5.5 GHz, LGA1851 Socket, PCIe 5.0, DDR5 Support, 125W TDP",https://www.amazon.co.uk/Intel-Processor-270K-LGA1851-Support/dp/B0GMLJCBBM/ref=zg_bs_g_430515031_d_sccl_8/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/51l1he+6QFL._AC_UL600_SR600,400_.jpg",8,,4.8,281,293.97,,,2026-09-25 11:28:26.050605
cpu,CPUs,B0D6NNRBGP,"AMD Ryzensets 9 9950X Processor (integrated radeon graphics, 16 Cores/32 Threads, 170 W DTP, AM5 Socket, 80MB Cache, Up to 5.",https://www.amazon.co.uk/AMD-Ryzensets-9950X-Processor-integrated/dp/B0D6NNRBGP/ref=zg_bs_g_430515031_d_sccl_9/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/61dukbEGziL._AC_UL600_SR600,400_.jpg",9,,4.7,1185,433.99,,,2026-09-25 11:28:26.050606
cpu,CPUs,B08166SLDF,"AMD Ryzensets 5 5600X Processor (6 Cores/12Threads, 65W TDP, AM4 Socket, 35MB Cache, up to 4.6 GHz Max Boost, Wraith Stealth",https://www.amazon.co.uk/AMD-Ryzen-5600X-Processor-Cache/dp/B08166SLDF/ref=zg_bs_g_430515031_d_sccl_10/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/51ld6RR8IrL._AC_UL600_SR600,400_.jpg",10,3f9249eb57cbca95,4.8,29716,142.98,,,2026-09-25 11:28:26.050607
cpu,CPUs,B0CXF16317,Thermalright LGA 1700 CPU Contact Frame V2,https://www.amazon.co.uk/Thermalright-LGA-1700-Contact-Frame/dp/B0CXF16317/ref=zg_bs_g_430515031_d_sccl_11/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/61G1iodJ9jL._AC_UL600_SR600,400_.jpg",11,,4.8,315,12.9,,,2026-09-25 11:28:26.050607
cpu,CPUs,B0D6NMDNNX,"AMD Ryzensets 7 9700X Processor (8 Cores/16 Threads) 65W DTP, AM5 socket, 40MB Cache, Up to 5.5 GHz max boost frequency, no c",https://www.amazon.co.uk/AMD-Ryzensets-9700X-Processor-frequency/dp/B0D6NMDNNX/ref=zg_bs_g_430515031_d_sccl_12/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/61F3ZChalyL._AC_UL600_SR600,400_.jpg",12,,4.8,2670,259.99,,,2026-09-25 11:28:26.050608
cpu,CPUs,B0CHBH63YX,Intel® Core™ i5-14600KF Desktop Processor 14 cores (6 P-cores + 8 E-cores) up to 5.3 GHz,https://www.amazon.co.uk/Intel%C2%AE-i5-14600KF-Desktop-Processor-P-cores/dp/B0CHBH63YX/ref=zg_bs_g_430515031_d_sccl_13/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/615MgoZ62BL._AC_UL600_SR600,400_.jpg",13,,4.7,694,212.97,,,2026-09-25 11:28:26.050609
cpu,CPUs,B0H41D4KFT,"AMD Ryzen 7 5800X3D Processeur 10TH ANNIVERSARY (8 Cores/16 Threads, Socket AM4, 105W TDP, 100 Mo Cache, up to 4.5 GHz Freque",https://www.amazon.co.uk/AMD-5800X3D-Processeur-ANNIVERSARY-Frequency/dp/B0H41D4KFT/ref=zg_bs_g_430515031_d_sccl_14/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/61vkFq7H9tL._AC_UL600_SR600,400_.jpg",14,47ef8d83abc12992,4.7,601,,,,2026-09-25 11:28:26.050609
cpu,CPUs,B09JZK3M6C,DELL OptiPlex 3060 SFF Desktop PC Intel i5 8500 16GB RAM 512GB SSD TPM 2.0 Windows 11 Pro (1D1G7) (Renewed),https://www.amazon.co.uk/Dell-OptiPlex-Desktop-Windows-Renewed/dp/B09JZK3M6C/ref=zg_bs_g_430515031_d_sccl_15/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/81W5kD+btWL._AC_UL600_SR600,400_.jpg",15,,4.1,118,176.99,,,2026-09-25 11:28:26.050610
cpu,CPUs,B0DJLWFRCH,"AMD Ryzen 5 5600XT Processor, 6 Cores/12 Unbridled Threads, Zen Architecture 4, 35MB Cache, 65W TDP, Up to 4.7GHz Frequency B",https://www.amazon.co.uk/AMD-Processor-Unbridled-Architecture-Frequency/dp/B0DJLWFRCH/ref=zg_bs_g_430515031_d_sccl_16/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/51So7GoGvxL._AC_UL600_SR600,400_.jpg",16,a78c4c64d311226b,4.7,360,135.99,,,2026-09-25 11:28:26.050611
cpu,CPUs,B0FQPCWY2C,AMD Ryzen 5 3400G Processor (Integrated Radeon™ RX Vega 11 Graphics. 4 cores / 8 threads. 65W TDP. AM4 socket. 6 MB L2+L3 cac,https://www.amazon.co.uk/AMD-Processor-Integrated-RadeonTM-Graphics/dp/B0FQPCWY2C/ref=zg_bs_g_430515031_d_sccl_17/522-4755054-8671242,"https://images-eu.ssl-images-amazon.com/images/I/61Th3HXRxsL._AC_UL600_SR600,400_.jpg",17,,4.4,35,74.0,,,2026-09-25 11:28:26.050611
